order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total,cost_price,profit
OITM000285,ORDR000135,PROD000548,SELR000242,1,10260.45,8.8,9357.53,8905.93,451.6
OITM000286,ORDR000136,PROD002927,SELR000807,1,2160.87,16.7,1800.0,1705.67,94.33
OITM000287,ORDR000136,PROD000669,SELR000733,1,331.04,0.0,331.04,279.85,51.19
OITM000288,ORDR000137,PROD001461,SELR000718,2,951.16,12.0,1674.04,719.8,234.44
OITM000289,ORDR000138,PROD001656,SELR000733,1,158.04,7.9,145.55,137.25,8.3
OITM000290,ORDR000138,PROD002286,SELR001171,1,18415.35,18.7,14971.68,13485.99,1485.69
OITM000291,ORDR000138,PROD001864,SELR001125,2,641.47,21.9,1001.98,435.03,131.92
OITM000292,ORDR000139,PROD001070,SELR000268,1,2696.64,14.7,2300.23,2143.28,156.95
OITM000293,ORDR000140,PROD000493,SELR001020,5,580.15,18.8,2355.41,384.51,432.86
OITM000294,ORDR000141,PROD001233,SELR000487,1,9531.8,6.9,8874.11,6959.75,1914.36
OITM000295,ORDR000141,PROD000234,SELR000726,1,1972.54,8.6,1802.9,1605.88,197.02
OITM000296,ORDR000142,PROD001896,SELR000434,2,725.95,8.7,1325.58,574.9,175.78
OITM000297,ORDR000142,PROD003385,SELR001114,2,2894.9,25.9,4290.24,2056.25,177.74
OITM000298,ORDR000143,PROD000645,SELR001080,1,436.93,6.5,408.53,331.67,76.86
OITM000299,ORDR000144,PROD002931,SELR000726,1,3701.84,8.8,3376.08,3024.03,352.05
OITM000300,ORDR000145,PROD003410,SELR000270,1,505.75,24.8,380.32,376.92,3.4
OITM000301,ORDR000145,PROD001864,SELR001125,1,641.47,18.0,526.01,435.03,90.98
OITM000302,ORDR000145,PROD001312,SELR001054,1,424.37,5.1,402.73,277.27,125.46
OITM000303,ORDR000145,PROD000592,SELR000343,2,13009.14,15.3,22037.48,10306.27,1424.94
OITM000304,ORDR000146,PROD001656,SELR000733,1,158.04,5.1,149.98,137.25,12.73
OITM000305,ORDR000147,PROD003142,SELR000125,2,4851.62,18.5,7908.14,2981.53,1945.08
OITM000306,ORDR000148,PROD000592,SELR000343,3,13009.14,9.1,35475.92,10306.27,4557.11
OITM000307,ORDR000148,PROD002286,SELR001171,1,18415.35,13.1,16002.94,13485.99,2516.95
OITM000308,ORDR000148,PROD003092,SELR000392,1,23898.05,11.6,21125.88,21177.78,-51.9
OITM000309,ORDR000148,PROD000653,SELR000312,1,904.58,9.6,817.74,600.66,217.08
OITM000310,ORDR000149,PROD003453,SELR000248,4,232.66,5.7,877.59,164.27,220.51
OITM000311,ORDR000150,PROD001426,SELR000312,1,377.83,24.2,286.4,288.57,-2.17
OITM000312,ORDR000151,PROD002031,SELR000398,1,965.88,19.3,779.47,648.91,130.56
OITM000313,ORDR000151,PROD003447,SELR001145,1,9661.41,12.9,8415.09,6877.08,1538.01
OITM000314,ORDR000151,PROD000897,SELR000781,1,1396.81,2.3,1364.68,1269.16,95.52
OITM000315,ORDR000152,PROD000418,SELR001054,1,193.1,6.7,180.16,146.39,33.77
OITM000316,ORDR000153,PROD000669,SELR000733,1,331.04,6.0,311.18,279.85,31.33
OITM000317,ORDR000153,PROD001864,SELR001125,1,641.47,21.2,505.48,435.03,70.45
OITM000318,ORDR000153,PROD002776,SELR000161,1,5880.12,19.6,4727.62,4869.33,-141.71
OITM000319,ORDR000153,PROD001077,SELR000477,2,1184.8,20.4,1886.2,893.99,98.22
OITM000320,ORDR000153,PROD003358,SELR000107,1,2708.13,8.4,2480.65,2099.22,381.43
OITM000321,ORDR000153,PROD000192,SELR000489,1,205.76,18.9,166.87,146.65,20.22
OITM000322,ORDR000153,PROD002656,SELR000869,1,5482.9,18.2,4485.01,3605.42,879.59
OITM000323,ORDR000153,PROD001281,SELR000671,1,1223.72,24.8,920.24,750.52,169.72
OITM000324,ORDR000154,PROD001361,SELR000205,1,2898.17,28.9,2060.6,2156.86,-96.26
OITM000325,ORDR000154,PROD002190,SELR000847,1,8814.66,3.5,8506.15,6309.77,2196.38
OITM000326,ORDR000154,PROD001384,SELR000623,1,341.06,7.2,316.5,228.94,87.56
OITM000327,ORDR000154,PROD002751,SELR000959,1,17578.83,11.1,15627.58,12630.39,2997.19
OITM000328,ORDR000155,PROD001031,SELR000684,5,1480.68,8.4,6781.51,1192.62,818.41
OITM000329,ORDR000156,PROD002240,SELR001053,1,3405.48,13.2,2955.96,2450.81,505.15
OITM000330,ORDR000157,PROD002804,SELR000921,1,1125.56,24.7,847.55,782.68,64.87
OITM000331,ORDR000158,PROD002286,SELR001171,4,18415.35,16.6,61433.61,13485.99,7489.65
OITM000332,ORDR000158,PROD001346,SELR001156,3,1012.85,7.7,2804.58,786.5,445.08
OITM000333,ORDR000159,PROD003023,SELR000494,1,179.59,4.5,171.51,150.35,21.16
OITM000334,ORDR000160,PROD000291,SELR000339,1,137.82,7.0,128.17,117.65,10.52
OITM000335,ORDR000160,PROD000831,SELR001116,1,609.84,10.8,543.98,389.76,154.22
OITM000336,ORDR000161,PROD003105,SELR000736,1,10758.67,16.1,9026.52,8650.47,376.05
OITM000337,ORDR000162,PROD003453,SELR000248,4,232.66,2.9,903.65,164.27,246.57
OITM000338,ORDR000162,PROD003264,SELR000208,1,9843.75,10.1,8849.53,8936.12,-86.59
OITM000339,ORDR000163,PROD003193,SELR000636,2,10011.68,12.5,17520.44,8460.61,599.22
OITM000340,ORDR000163,PROD002536,SELR000841,1,3458.23,7.9,3185.03,2301.24,883.79
OITM000341,ORDR000164,PROD000021,SELR000964,1,720.77,18.8,585.27,545.71,39.56
OITM000342,ORDR000164,PROD000746,SELR000188,1,588.66,10.3,528.03,411.49,116.54
OITM000343,ORDR000165,PROD001581,SELR000464,1,494.18,21.7,386.94,325.93,61.01
OITM000344,ORDR000165,PROD003457,SELR000466,1,374.02,9.4,338.86,331.06,7.8
OITM000345,ORDR000165,PROD002739,SELR000362,1,4018.86,14.4,3440.14,2815.95,624.19
OITM000346,ORDR000166,PROD000195,SELR001122,1,77153.35,13.2,66969.11,61504.21,5464.9
OITM000347,ORDR000167,PROD001374,SELR000811,1,2240.28,12.6,1958.0,1942.35,15.65
OITM000348,ORDR000168,PROD003413,SELR000444,2,484.14,27.0,706.84,303.92,99.0
OITM000349,ORDR000169,PROD001206,SELR000005,4,54321.74,11.5,192298.96,46350.14,6898.4
OITM000350,ORDR000170,PROD001326,SELR000545,3,4968.82,18.5,12148.76,3893.75,467.51
OITM000351,ORDR000171,PROD002746,SELR000421,1,3211.62,15.0,2729.88,1984.43,745.45
OITM000352,ORDR000172,PROD003209,SELR001123,1,1067.93,10.9,951.53,737.12,214.41
OITM000353,ORDR000173,PROD000338,SELR000392,1,4121.25,6.3,3861.61,3431.81,429.8
OITM000354,ORDR000174,PROD003453,SELR000248,1,232.66,10.8,207.53,164.27,43.26
OITM000355,ORDR000174,PROD001357,SELR000697,2,1127.4,9.0,2051.87,978.99,93.89
OITM000356,ORDR000174,PROD002130,SELR000072,1,18014.46,4.3,17239.84,13402.65,3837.19
OITM000357,ORDR000174,PROD000592,SELR000343,3,13009.14,13.9,33602.61,10306.27,2683.8
OITM000358,ORDR000174,PROD002615,SELR000843,1,765.93,15.6,646.44,470.73,175.71
OITM000359,ORDR000174,PROD003443,SELR000376,3,501.09,19.4,1211.64,346.66,171.66
OITM000360,ORDR000174,PROD003351,SELR001122,1,9141.39,4.7,8711.74,7654.73,1057.01
OITM000361,ORDR000174,PROD001378,SELR000645,1,1127.36,23.8,859.05,733.83,125.22
OITM000362,ORDR000175,PROD001685,SELR000109,1,26909.95,9.7,24299.68,24025.4,274.28
OITM000363,ORDR000175,PROD003176,SELR000987,1,713.11,2.1,698.13,649.81,48.32
OITM000364,ORDR000175,PROD002371,SELR000893,1,413.58,16.8,344.1,313.99,30.11
OITM000365,ORDR000175,PROD000592,SELR000343,1,13009.14,23.6,9938.98,10306.27,-367.29
OITM000366,ORDR000175,PROD003035,SELR000060,1,460.62,13.6,397.98,348.6,49.38
OITM000367,ORDR000175,PROD003282,SELR000444,1,889.49,30.4,619.09,575.75,43.34
OITM000368,ORDR000176,PROD000317,SELR000352,4,14251.26,7.7,52615.65,11011.88,8568.13
OITM000369,ORDR000176,PROD003158,SELR000715,2,1004.39,17.0,1667.29,671.18,324.93
OITM000370,ORDR000176,PROD003322,SELR000828,2,1673.0,15.2,2837.41,1284.99,267.43
OITM000371,ORDR000176,PROD003053,SELR000076,2,1433.26,13.4,2482.41,879.25,723.91
OITM000372,ORDR000177,PROD003232,SELR000161,3,4356.87,11.0,11632.84,3606.59,813.07
OITM000373,ORDR000178,PROD001707,SELR000499,1,1181.08,5.0,1122.03,1057.74,64.29
OITM000374,ORDR000178,PROD001864,SELR001125,1,641.47,27.9,462.5,435.03,27.47
OITM000375,ORDR000179,PROD002227,SELR000993,1,5575.99,13.9,4800.93,4430.45,370.48
OITM000376,ORDR000180,PROD001461,SELR000718,1,951.16,20.1,759.98,719.8,40.18
OITM000377,ORDR000180,PROD001906,SELR000102,1,488.5,14.7,416.69,371.58,45.11
OITM000378,ORDR000181,PROD000010,SELR000303,1,6223.64,17.5,5134.5,4727.16,407.34
OITM000379,ORDR000181,PROD000338,SELR000392,1,4121.25,8.0,3791.55,3431.81,359.74
OITM000380,ORDR000182,PROD002287,SELR000302,1,415.44,9.0,378.05,286.89,91.16
OITM000381,ORDR000182,PROD003106,SELR000788,1,373.31,13.7,322.17,284.91,37.26
OITM000382,ORDR000183,PROD002170,SELR000474,1,1066.64,12.5,933.31,880.69,52.62
OITM000383,ORDR000184,PROD002430,SELR001171,1,135.7,7.2,125.93,112.47,13.46
OITM000384,ORDR000184,PROD002394,SELR000284,1,709.41,13.8,611.51,445.71,165.8
OITM000385,ORDR000184,PROD000897,SELR000781,1,1396.81,7.6,1290.65,1269.16,21.49
OITM000386,ORDR000185,PROD000812,SELR000840,2,347.4,0.0,694.8,271.27,152.26
OITM000387,ORDR000185,PROD003224,SELR000011,1,532.13,6.8,495.95,438.33,57.62
OITM000388,ORDR000186,PROD002480,SELR000009,1,1970.61,13.0,1714.43,1235.79,478.64
OITM000389,ORDR000187,PROD000966,SELR000466,1,1347.86,3.3,1303.38,1177.72,125.66
OITM000390,ORDR000187,PROD000536,SELR000227,1,23858.77,6.8,22236.37,21465.84,770.53
OITM000391,ORDR000187,PROD001974,SELR001127,1,2252.83,21.3,1772.98,1674.95,98.03
OITM000392,ORDR000187,PROD002658,SELR000566,1,11898.32,12.4,10422.93,9504.23,918.7
OITM000393,ORDR000188,PROD001342,SELR000740,3,918.4,10.0,2479.68,809.36,51.6
OITM000394,ORDR000188,PROD001239,SELR001043,2,5757.02,19.9,9222.75,4552.59,117.57
OITM000395,ORDR000189,PROD002961,SELR000671,2,2297.72,12.7,4011.82,1509.72,992.38
OITM000396,ORDR000190,PROD001206,SELR000005,1,54321.74,12.2,47694.49,46350.14,1344.35
OITM000397,ORDR000191,PROD000048,SELR001076,1,930.21,3.5,897.65,875.27,22.38
OITM000398,ORDR000191,PROD001841,SELR000451,3,2755.53,22.4,6414.87,1702.69,1306.8
OITM000399,ORDR000192,PROD002286,SELR001171,1,18415.35,17.3,15229.49,13485.99,1743.5
OITM000400,ORDR000193,PROD000596,SELR000263,1,423.69,19.8,339.8,284.71,55.09
OITM000401,ORDR000194,PROD001826,SELR000422,1,627.96,11.5,555.74,478.23,77.51
OITM000402,ORDR000195,PROD003112,SELR000679,1,60.41,5.1,57.33,55.63,1.7
OITM000403,ORDR000196,PROD000553,SELR001101,2,6321.94,9.3,11468.0,4901.7,1664.6
OITM000404,ORDR000197,PROD003176,SELR000987,1,713.11,3.4,688.86,649.81,39.05
OITM000405,ORDR000198,PROD000590,SELR000108,3,3183.7,13.1,8299.91,2462.47,912.5
OITM000406,ORDR000199,PROD000897,SELR000781,1,1396.81,4.3,1336.75,1269.16,67.59
OITM000407,ORDR000200,PROD000592,SELR000343,5,13009.14,19.5,52361.79,10306.27,830.44
OITM000408,ORDR000201,PROD002103,SELR000948,1,5757.81,14.9,4899.9,4335.59,564.31
OITM000409,ORDR000201,PROD000339,SELR000970,1,2403.53,12.3,2107.9,1901.91,205.99
OITM000410,ORDR000201,PROD001785,SELR000897,1,19046.84,7.3,17656.42,15106.5,2549.92
OITM000411,ORDR000201,PROD000186,SELR000927,1,1503.58,12.4,1317.14,1007.12,310.02
OITM000412,ORDR000202,PROD003341,SELR000690,1,5869.45,11.7,5182.72,4102.87,1079.85
OITM000413,ORDR000203,PROD001461,SELR000718,1,951.16,13.2,825.61,719.8,105.81
OITM000414,ORDR000204,PROD002801,SELR000997,1,33299.22,5.6,31434.46,29867.08,1567.38
OITM000415,ORDR000205,PROD000592,SELR000343,4,13009.14,14.0,44751.44,10306.27,3526.36
OITM000416,ORDR000205,PROD003453,SELR000248,2,232.66,15.8,391.8,164.27,63.26
OITM000417,ORDR000205,PROD002515,SELR001040,1,2419.58,7.1,2247.79,1778.41,469.38
OITM000418,ORDR000205,PROD000419,SELR000136,1,1274.45,6.5,1191.61,1121.23,70.38
OITM000419,ORDR000206,PROD003453,SELR000248,1,232.66,10.0,209.39,164.27,45.12
OITM000420,ORDR000207,PROD000717,SELR001165,1,3610.2,15.9,3036.18,2504.75,531.43
OITM000421,ORDR000207,PROD003086,SELR000356,2,255.87,7.7,472.34,202.47,67.4
OITM000422,ORDR000207,PROD003119,SELR000888,1,2599.02,17.8,2136.39,1724.42,411.97
OITM000423,ORDR000208,PROD001984,SELR000208,1,5535.36,20.3,4411.68,4424.31,-12.63
OITM000424,ORDR000208,PROD001085,SELR000424,1,3168.46,11.1,2816.76,2807.95,8.81
OITM000425,ORDR000209,PROD000669,SELR000733,1,331.04,6.8,308.53,279.85,28.68
OITM000426,ORDR000209,PROD000774,SELR000356,2,710.92,14.8,1211.41,491.06,229.29
OITM000427,ORDR000210,PROD003369,SELR000818,1,12900.91,8.6,11791.43,10875.08,916.35
OITM000428,ORDR000210,PROD002264,SELR000701,1,1073.74,7.3,995.36,694.02,301.34
OITM000429,ORDR000210,PROD001864,SELR001125,2,641.47,21.6,1005.82,435.03,135.76
OITM000430,ORDR000210,PROD002286,SELR001171,1,18415.35,12.2,16168.68,13485.99,2682.69
OITM000431,ORDR000211,PROD001933,SELR000399,1,564.6,1.4,556.7,518.43,38.27
OITM000432,ORDR000211,PROD001933,SELR000399,2,564.6,5.2,1070.48,518.43,33.62
OITM000433,ORDR000212,PROD002869,SELR000273,1,53717.0,10.8,47915.56,42978.51,4937.05
OITM000434,ORDR000213,PROD001461,SELR000718,1,951.16,7.7,877.92,719.8,158.12
OITM000435,ORDR000213,PROD002877,SELR001045,2,488.1,6.1,916.65,393.97,128.71
OITM000436,ORDR000214,PROD001418,SELR000211,1,959.31,5.5,906.55,837.11,69.44
OITM000437,ORDR000214,PROD000709,SELR001113,1,2328.7,10.3,2088.84,1899.87,188.97
OITM000438,ORDR000214,PROD000798,SELR000455,1,1019.18,27.0,744.0,711.05,32.95
OITM000439,ORDR000214,PROD000897,SELR000781,1,1396.81,9.9,1258.53,1269.16,-10.63
OITM000440,ORDR000214,PROD002473,SELR001025,1,923.66,8.8,842.38,744.59,97.79
OITM000441,ORDR000215,PROD002283,SELR000199,3,3352.52,1.3,9926.81,2506.6,2407.01
OITM000442,ORDR000215,PROD000249,SELR000052,1,9857.29,4.1,9453.14,8104.54,1348.6
OITM000443,ORDR000216,PROD000202,SELR001041,1,630.53,24.5,476.05,385.53,90.52
OITM000444,ORDR000217,PROD000581,SELR000540,1,741.51,1.7,728.9,626.78,102.12
OITM000445,ORDR000218,PROD002260,SELR000332,1,4289.62,5.4,4057.98,3852.83,205.15
OITM000446,ORDR000219,PROD003310,SELR000287,1,2925.17,6.1,2746.73,2380.99,365.74
OITM000447,ORDR000219,PROD001907,SELR000315,1,6510.75,16.2,5456.01,4860.06,595.95
OITM000448,ORDR000219,PROD001517,SELR000705,1,1255.7,16.4,1049.77,868.88,180.89
OITM000449,ORDR000220,PROD001864,SELR001125,2,641.47,33.0,859.57,435.03,-10.49
OITM000450,ORDR000220,PROD003381,SELR000392,1,40163.98,5.9,37794.31,35260.53,2533.78
OITM000451,ORDR000221,PROD003086,SELR000356,1,255.87,8.9,233.1,202.47,30.63
OITM000452,ORDR000222,PROD001288,SELR000608,2,6453.31,20.9,10209.14,4952.82,303.5
OITM000453,ORDR000223,PROD001604,SELR000285,1,4408.08,14.2,3782.13,2884.11,898.02
OITM000454,ORDR000223,PROD001782,SELR000177,3,1720.77,17.5,4258.91,1376.22,130.25
OITM000455,ORDR000224,PROD002579,SELR000894,1,435.38,18.6,354.4,331.38,23.02
OITM000456,ORDR000225,PROD000592,SELR000343,2,13009.14,17.7,21413.04,10306.27,800.5
OITM000457,ORDR000226,PROD002776,SELR000161,1,5880.12,16.6,4904.02,4869.33,34.69
OITM000458,ORDR000226,PROD000291,SELR000339,3,137.82,3.0,401.06,117.65,48.11
OITM000459,ORDR000227,PROD001973,SELR000545,1,3717.44,8.5,3401.46,2775.85,625.61
OITM000460,ORDR000228,PROD001326,SELR000545,1,4968.82,9.7,4486.84,3893.75,593.09
OITM000461,ORDR000229,PROD000857,SELR000435,1,1856.6,8.7,1695.08,1424.98,270.1
OITM000462,ORDR000230,PROD000620,SELR000120,1,166.34,7.0,154.7,149.04,5.66
OITM000463,ORDR000231,PROD000715,SELR000824,3,1655.7,22.3,3859.44,1148.41,414.21
OITM000464,ORDR000231,PROD003209,SELR001123,1,1067.93,12.3,936.57,737.12,199.45
OITM000465,ORDR000231,PROD003453,SELR000248,1,232.66,8.4,213.12,164.27,48.85
OITM000466,ORDR000231,PROD000946,SELR000392,3,2962.61,9.2,8070.15,2326.43,1090.86
OITM000467,ORDR000231,PROD002440,SELR000299,1,4162.65,21.6,3263.52,3097.08,166.44
OITM000468,ORDR000231,PROD001783,SELR000608,1,2790.8,10.4,2500.56,2057.69,442.87
OITM000469,ORDR000232,PROD001200,SELR000841,1,5233.52,19.1,4233.92,3791.94,441.98
OITM000470,ORDR000232,PROD003149,SELR000537,1,4828.99,17.2,3998.4,3884.97,113.43
OITM000471,ORDR000232,PROD000592,SELR000343,1,13009.14,18.5,10602.45,10306.27,296.18
OITM000472,ORDR000232,PROD002029,SELR000531,1,5551.73,12.4,4863.32,4058.03,805.29
OITM000473,ORDR000233,PROD000158,SELR000998,1,1061.61,7.0,987.3,842.62,144.68
OITM000474,ORDR000234,PROD002174,SELR000433,1,8795.56,16.1,7379.47,6238.51,1140.96
OITM000475,ORDR000235,PROD002861,SELR000489,1,1464.91,2.7,1425.36,1150.11,275.25
OITM000476,ORDR000236,PROD000592,SELR000343,1,13009.14,14.4,11135.82,10306.27,829.55
OITM000477,ORDR000237,PROD002506,SELR000919,1,2211.2,13.3,1917.11,1996.73,-79.62
OITM000478,ORDR000238,PROD001577,SELR000865,1,829.59,18.3,677.78,618.39,59.39
OITM000479,ORDR000238,PROD000387,SELR000812,2,1351.26,27.9,1948.52,837.79,272.94
OITM000480,ORDR000238,PROD002907,SELR000811,1,27278.0,6.7,25450.37,22782.11,2668.26
OITM000481,ORDR000238,PROD000395,SELR001087,2,502.72,9.4,910.93,367.17,176.59
OITM000482,ORDR000238,PROD001753,SELR001026,1,853.17,20.5,678.27,573.79,104.48
OITM000483,ORDR000239,PROD001998,SELR000918,1,7424.9,5.2,7038.81,5909.81,1129.0
OITM000484,ORDR000239,PROD002255,SELR000558,1,2342.22,15.3,1983.86,1921.44,62.42
OITM000485,ORDR000239,PROD000669,SELR000733,1,331.04,0.0,331.04,279.85,51.19
OITM000486,ORDR000240,PROD000778,SELR000423,1,48.46,6.2,45.46,45.6,-0.14
OITM000487,ORDR000240,PROD000592,SELR000343,1,13009.14,8.0,11968.41,10306.27,1662.14
OITM000488,ORDR000241,PROD000590,SELR000108,2,3183.7,17.6,5246.74,2462.47,321.8
OITM000489,ORDR000241,PROD003253,SELR000953,1,1078.72,17.8,886.71,778.63,108.08
OITM000490,ORDR000242,PROD000840,SELR000070,1,2751.99,16.6,2295.16,1938.65,356.51
OITM000491,ORDR000243,PROD000339,SELR000970,1,2403.53,4.8,2288.16,1901.91,386.25
OITM000492,ORDR000244,PROD003180,SELR000474,1,12543.38,1.2,12392.86,9831.08,2561.78
OITM000493,ORDR000245,PROD001331,SELR001080,1,1728.47,19.4,1393.15,1313.58,79.57
OITM000494,ORDR000245,PROD000802,SELR000825,1,2608.56,16.1,2188.58,1835.74,352.84
OITM000495,ORDR000246,PROD002070,SELR000366,1,694.2,15.4,587.29,510.14,77.15
OITM000496,ORDR000247,PROD003413,SELR000444,1,484.14,22.6,374.72,303.92,70.8
OITM000497,ORDR000248,PROD000592,SELR000343,2,13009.14,20.2,20762.59,10306.27,150.05
OITM000498,ORDR000249,PROD001656,SELR000733,1,158.04,6.5,147.77,137.25,10.52
OITM000499,ORDR000249,PROD002271,SELR000155,1,70.05,3.6,67.53,64.9,2.63
OITM000500,ORDR000250,PROD001602,SELR000797,1,1166.82,27.9,841.28,800.46,40.82
OITM000501,ORDR000250,PROD002897,SELR000900,3,1184.73,16.9,2953.53,729.97,763.62
OITM000502,ORDR000250,PROD002262,SELR001090,1,385.33,27.9,277.82,280.28,-2.46
OITM000503,ORDR000250,PROD001864,SELR001125,1,641.47,16.6,534.99,435.03,99.96
OITM000504,ORDR000250,PROD001919,SELR000766,2,6978.16,9.3,12658.38,5775.17,1108.04
OITM000505,ORDR000250,PROD001557,SELR000099,1,3493.43,17.7,2875.09,2630.7,244.39
OITM000506,ORDR000251,PROD001289,SELR000879,1,4506.57,28.5,3222.2,2885.1,337.1
OITM000507,ORDR000252,PROD003006,SELR001153,1,2754.59,15.7,2322.12,1746.78,575.34
OITM000508,ORDR000253,PROD000126,SELR000362,1,695.81,14.2,597.0,520.24,76.76
OITM000509,ORDR000254,PROD000923,SELR000815,1,1026.3,17.6,845.67,777.0,68.67
OITM000510,ORDR000255,PROD002294,SELR000724,1,6985.48,25.7,5190.21,4429.76,760.45
OITM000511,ORDR000256,PROD001271,SELR001127,1,843.82,6.5,788.97,742.65,46.32
OITM000512,ORDR000257,PROD003457,SELR000466,1,374.02,5.1,354.94,331.06,23.88
OITM000513,ORDR000258,PROD001685,SELR000109,1,26909.95,8.6,24595.69,24025.4,570.29
OITM000514,ORDR000258,PROD003347,SELR000211,1,160.21,8.9,145.95,139.54,6.41
OITM000515,ORDR000258,PROD000669,SELR000733,1,331.04,4.8,315.15,279.85,35.3
OITM000516,ORDR000259,PROD000760,SELR001161,1,176.32,4.5,168.39,158.41,9.98
OITM000517,ORDR000260,PROD003244,SELR000181,1,3249.8,17.3,2687.58,2633.43,54.15
OITM000518,ORDR000260,PROD002450,SELR000954,1,494.19,10.7,441.31,396.85,44.46
OITM000519,ORDR000260,PROD000448,SELR000969,1,5494.16,14.2,4713.99,3355.15,1358.84
OITM000520,ORDR000260,PROD001614,SELR000423,3,39.65,3.4,114.91,34.91,10.18
OITM000521,ORDR000260,PROD000442,SELR001040,2,369.75,13.3,641.15,276.74,87.67
OITM000522,ORDR000260,PROD002881,SELR000087,2,583.76,10.9,1040.26,403.82,232.62
OITM000523,ORDR000261,PROD000669,SELR000733,2,331.04,3.3,640.23,279.85,80.53
OITM000524,ORDR000262,PROD002972,SELR001001,1,22944.41,9.6,20741.75,19300.72,1441.03
OITM000525,ORDR000263,PROD003475,SELR000107,1,2800.67,14.8,2386.17,2163.67,222.5
OITM000526,ORDR000263,PROD002155,SELR001168,1,22773.01,9.0,20723.44,17804.82,2918.62
OITM000527,ORDR000263,PROD000669,SELR000733,1,331.04,7.9,304.89,279.85,25.04
OITM000528,ORDR000263,PROD002286,SELR001171,1,18415.35,15.3,15597.8,13485.99,2111.81
OITM000529,ORDR000263,PROD001319,SELR001058,1,267.82,10.5,239.7,239.09,0.61
OITM000530,ORDR000263,PROD002828,SELR000624,1,4246.91,15.8,3575.9,2766.5,809.4
OITM000531,ORDR000264,PROD001957,SELR000637,1,1860.61,7.3,1724.79,1533.77,191.02
OITM000532,ORDR000264,PROD000152,SELR001100,1,6517.42,17.9,5350.8,4829.55,521.25
OITM000533,ORDR000264,PROD001188,SELR001179,4,4512.7,10.4,16173.52,3944.71,394.68
OITM000534,ORDR000264,PROD000592,SELR000343,1,13009.14,9.6,11760.26,10306.27,1453.99
OITM000535,ORDR000265,PROD000486,SELR001116,1,1298.02,9.7,1172.11,820.62,351.49
OITM000536,ORDR000265,PROD001933,SELR000399,1,564.6,0.8,560.08,518.43,41.65
OITM000537,ORDR000265,PROD000897,SELR000781,1,1396.81,1.4,1377.25,1269.16,108.09
OITM000538,ORDR000266,PROD002891,SELR000364,2,827.2,7.8,1525.36,626.6,272.16
OITM000539,ORDR000266,PROD001933,SELR000399,1,564.6,6.0,530.72,518.43,12.29
OITM000540,ORDR000266,PROD000592,SELR000343,2,13009.14,11.1,23130.25,10306.27,2517.71
OITM000541,ORDR000266,PROD000661,SELR000026,1,1246.75,20.9,986.18,889.07,97.11
OITM000542,ORDR000266,PROD002511,SELR000425,1,5720.74,14.8,4874.07,4103.38,770.69
OITM000543,ORDR000266,PROD001595,SELR000415,1,80.71,5.8,76.03,72.12,3.91
OITM000544,ORDR000267,PROD002512,SELR000294,1,455.35,0.4,453.53,377.7,75.83
OITM000545,ORDR000268,PROD000756,SELR000938,1,323.54,9.4,293.13,263.68,29.45
OITM000546,ORDR000269,PROD002011,SELR000326,1,4207.23,11.5,3723.4,2873.45,849.95
OITM000547,ORDR000270,PROD002499,SELR000021,2,68747.64,6.4,128695.58,56269.14,16157.3
OITM000548,ORDR000270,PROD001726,SELR001155,1,994.97,17.0,825.83,724.67,101.16
OITM000549,ORDR000270,PROD001243,SELR000812,3,697.26,10.2,1878.42,466.91,477.69
OITM000550,ORDR000270,PROD001418,SELR000211,1,959.31,12.9,835.56,837.11,-1.55
OITM000551,ORDR000270,PROD001968,SELR000803,1,304.14,5.7,286.8,232.03,54.77
OITM000552,ORDR000271,PROD002147,SELR000218,1,900.05,17.5,742.54,677.66,64.88
OITM000553,ORDR000271,PROD002499,SELR000021,1,68747.64,5.9,64691.53,56269.14,8422.39
OITM000554,ORDR000271,PROD002286,SELR001171,1,18415.35,6.9,17144.69,13485.99,3658.7
