order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total,delivery_days,delivery_delay,customer_segment
ORDR000188,CUST024546,2024-01-03,Delivered,,2024-01-04,2024-01-11,2024-01-10,Cuttack,Odisha,11702.43,7.0,1.0,Repeat
ORDR000189,CUST023425,2024-01-03,Delivered,,2024-01-04,2024-01-11,2024-01-07,Mumbai,Maharashtra,4011.82,7.0,4.0,New
ORDR000190,CUST014971,2024-01-03,Cancelled,Product Unavailable,,,,Ludhiana,Punjab,47694.49,,,Repeat
ORDR000191,CUST024955,2024-01-03,Delivered,,2024-01-04,2024-01-10,2024-01-08,Lucknow,Uttar Pradesh,7312.52,6.0,2.0,Repeat
ORDR000192,CUST032251,2024-01-03,Delivered,,2024-01-03,2024-01-10,2024-01-08,Mangaluru,Karnataka,15229.49,7.0,2.0,Repeat
ORDR000193,CUST030524,2024-01-03,Delivered,,2024-01-03,2024-01-07,2024-01-08,Bengaluru,Karnataka,339.8,4.0,-1.0,Repeat
ORDR000194,CUST030056,2024-01-03,Delivered,,2024-01-05,2024-01-11,2024-01-10,Mangaluru,Karnataka,555.74,6.0,1.0,Repeat
ORDR000195,CUST036737,2024-01-03,Returned,,2024-01-05,2024-01-10,2024-01-07,Coimbatore,Tamil Nadu,57.33,5.0,3.0,New
ORDR000196,CUST013121,2024-01-03,Delivered,,2024-01-03,2024-01-14,2024-01-08,Mumbai,Maharashtra,11468.0,11.0,6.0,New
ORDR000197,CUST014934,2024-01-03,Pending,,,,2024-01-07,Chennai,Tamil Nadu,688.86,,,Repeat
ORDR000198,CUST035176,2024-01-03,Delivered,,2024-01-05,2024-01-09,2024-01-07,Pune,Maharashtra,8299.91,4.0,2.0,New
ORDR000199,CUST035422,2024-01-03,Delivered,,2024-01-04,2024-01-12,2024-01-10,Salem,Tamil Nadu,1336.75,8.0,2.0,New
ORDR000200,CUST039898,2024-01-03,Shipped,,2024-01-03,,2024-01-06,Hyderabad,Telangana,52361.79,,,VIP
ORDR000201,CUST014170,2024-01-03,Returned,,2024-01-03,2024-01-05,2024-01-06,Kolkata,West Bengal,25981.36,2.0,-1.0,Repeat
ORDR000202,CUST038958,2024-01-03,Shipped,,2024-01-05,,2024-01-08,Madurai,Tamil Nadu,5182.72,,,Repeat
ORDR000203,CUST025654,2024-01-03,Delivered,,2024-01-04,2024-01-15,2024-01-09,Jabalpur,Madhya Pradesh,825.61,11.0,6.0,Repeat
ORDR000204,CUST014257,2024-01-03,Delivered,,2024-01-03,2024-01-08,2024-01-07,Noida,Uttar Pradesh,31434.46,5.0,1.0,Repeat
ORDR000205,CUST033160,2024-01-03,Shipped,,2024-01-03,,2024-01-07,Ahmedabad,Gujarat,48582.64,,,New
ORDR000206,CUST028758,2024-01-03,Delivered,,2024-01-04,2024-01-06,2024-01-07,Surat,Gujarat,209.39,2.0,-1.0,Repeat
ORDR000207,CUST020113,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-07,Mumbai,Maharashtra,5644.91,3.0,1.0,Repeat
ORDR000208,CUST028167,2024-01-03,Delivered,,2024-01-04,2024-01-09,2024-01-07,Bhubaneswar,Odisha,7228.44,5.0,2.0,New
ORDR000209,CUST038040,2024-01-03,Delivered,,2024-01-03,2024-01-10,2024-01-09,Vadodara,Gujarat,1519.94,7.0,1.0,Repeat
ORDR000210,CUST034443,2024-01-03,Delivered,,2024-01-03,2024-01-08,2024-01-11,Udaipur,Rajasthan,29961.29,5.0,-3.0,New
ORDR000211,CUST023003,2024-01-03,Delivered,,2024-01-03,2024-01-08,2024-01-07,Vadodara,Gujarat,1627.18,5.0,1.0,Repeat
ORDR000212,CUST027445,2024-01-03,Delivered,,2024-01-03,2024-01-07,2024-01-07,Ahmedabad,Gujarat,47915.56,4.0,0.0,Repeat
ORDR000213,CUST021642,2024-01-03,Returned,,2024-01-05,2024-01-10,2024-01-07,Patna,Bihar,1794.57,5.0,3.0,Repeat
ORDR000214,CUST002562,2024-01-03,Delivered,,2024-01-05,2024-01-10,2024-01-08,Moradabad,Uttar Pradesh,5840.3,5.0,2.0,Repeat
ORDR000215,CUST014343,2024-01-03,Delivered,,2024-01-04,2024-01-08,2024-01-08,Faridabad,Haryana,19379.95,4.0,0.0,Repeat
ORDR000216,CUST021086,2024-01-03,Delivered,,2024-01-05,2024-01-09,2024-01-07,Delhi,Delhi,476.05,4.0,2.0,Repeat
ORDR000217,CUST038889,2024-01-03,Delivered,,2024-01-04,2024-01-05,2024-01-06,Delhi,Delhi,728.9,1.0,-1.0,Repeat
ORDR000218,CUST013515,2024-01-03,Delivered,,2024-01-05,2024-01-10,2024-01-08,Hubballi,Karnataka,4057.98,5.0,2.0,Repeat
ORDR000219,CUST022903,2024-01-03,Delivered,,2024-01-03,2024-01-09,2024-01-08,Pune,Maharashtra,9252.51,6.0,1.0,Repeat
ORDR000220,CUST036669,2024-01-03,Returned,,2024-01-03,2024-01-09,2024-01-08,Agra,Uttar Pradesh,38653.88,6.0,1.0,Repeat
ORDR000221,CUST010535,2024-01-03,Delivered,,2024-01-03,2024-01-10,2024-01-08,Dehradun,Uttarakhand,233.1,7.0,2.0,New
ORDR000222,CUST028721,2024-01-03,Delivered,,2024-01-05,2024-01-11,2024-01-08,Ghaziabad,Uttar Pradesh,10209.14,6.0,3.0,New
ORDR000223,CUST003831,2024-01-03,Delivered,,2024-01-03,2024-01-10,2024-01-10,Thrissur,Kerala,8041.04,7.0,0.0,Repeat
ORDR000224,CUST030897,2024-01-03,Delivered,,2024-01-03,2024-01-11,2024-01-07,Chennai,Tamil Nadu,354.4,8.0,4.0,Repeat
ORDR000225,CUST017947,2024-01-03,Delivered,,2024-01-05,2024-01-12,2024-01-09,Kollam,Kerala,21413.04,7.0,3.0,New
ORDR000226,CUST039608,2024-01-03,Delivered,,2024-01-04,2024-01-11,2024-01-06,Mumbai,Maharashtra,5305.08,7.0,5.0,Repeat
ORDR000227,CUST023150,2024-01-03,Delivered,,2024-01-04,2024-01-15,2024-01-07,Mumbai,Maharashtra,3401.46,11.0,8.0,Repeat
ORDR000228,CUST011797,2024-01-03,Delivered,,2024-01-03,2024-01-06,2024-01-07,Pune,Maharashtra,4486.84,3.0,-1.0,Repeat
ORDR000229,CUST012219,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-07,Noida,Uttar Pradesh,1695.08,3.0,1.0,New
ORDR000230,CUST011363,2024-01-03,Returned,,2024-01-03,2024-01-04,2024-01-06,Pune,Maharashtra,154.7,1.0,-2.0,Repeat
ORDR000231,CUST000610,2024-01-03,Delivered,,2024-01-04,2024-01-09,2024-01-06,Mumbai,Maharashtra,18843.36,5.0,3.0,Repeat
ORDR000232,CUST032641,2024-01-03,Delivered,,2024-01-03,2024-01-13,2024-01-08,Warangal,Telangana,23698.09,10.0,5.0,New
ORDR000233,CUST028831,2024-01-03,Delivered,,2024-01-04,2024-01-10,2024-01-08,Mysuru,Karnataka,987.3,6.0,2.0,Repeat
ORDR000234,CUST032299,2024-01-03,Delivered,,2024-01-04,2024-01-08,2024-01-08,Indore,Madhya Pradesh,7379.47,4.0,0.0,Repeat
ORDR000235,CUST039935,2024-01-03,Delivered,,2024-01-05,2024-01-09,2024-01-07,Bengaluru,Karnataka,1425.36,4.0,2.0,VIP
ORDR000236,CUST037746,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-06,Pune,Maharashtra,11135.82,3.0,2.0,Repeat
ORDR000237,CUST018617,2024-01-03,Delivered,,2024-01-05,2024-01-10,2024-01-07,Kanpur,Uttar Pradesh,1917.11,5.0,3.0,Repeat
ORDR000238,CUST031202,2024-01-03,Delivered,,2024-01-05,2024-01-09,2024-01-08,Kozhikode,Kerala,29665.87,4.0,1.0,New
ORDR000239,CUST000418,2024-01-03,Delivered,,2024-01-05,2024-01-13,2024-01-10,Solapur,Maharashtra,9353.71,8.0,3.0,Repeat
ORDR000240,CUST033313,2024-01-03,Delivered,,2024-01-03,2024-01-13,2024-01-08,Patna,Bihar,12013.87,10.0,5.0,Repeat
ORDR000241,CUST008824,2024-01-03,Delivered,,2024-01-03,2024-01-05,2024-01-09,Dhanbad,Jharkhand,6133.45,2.0,-4.0,Repeat
ORDR000242,CUST013091,2024-01-03,Cancelled,Payment Issue,,,,Pune,Maharashtra,2295.16,,,New
ORDR000243,CUST009112,2024-01-03,Delivered,,2024-01-04,2024-01-07,2024-01-07,Delhi,Delhi,2288.16,3.0,0.0,New
ORDR000244,CUST026388,2024-01-03,Delivered,,2024-01-03,2024-01-08,2024-01-06,Hyderabad,Telangana,12392.86,5.0,2.0,New
ORDR000245,CUST003165,2024-01-03,Delivered,,2024-01-05,2024-01-15,2024-01-06,Gurugram,Haryana,3581.73,10.0,9.0,VIP
ORDR000246,CUST032761,2024-01-03,Delivered,,2024-01-05,2024-01-10,2024-01-08,Kolkata,West Bengal,587.29,5.0,2.0,Repeat
ORDR000247,CUST000462,2024-01-03,Pending,,,,2024-01-08,Madurai,Tamil Nadu,374.72,,,New
ORDR000248,CUST039279,2024-01-03,Delivered,,2024-01-03,2024-01-05,2024-01-06,Hyderabad,Telangana,20762.59,2.0,-1.0,Repeat
ORDR000249,CUST017958,2024-01-03,Delivered,,2024-01-03,2024-01-09,2024-01-07,Pune,Maharashtra,215.3,6.0,2.0,Repeat
ORDR000250,CUST012419,2024-01-03,Cancelled,Pricing Issue,,,,Warangal,Telangana,20141.09,,,Repeat
ORDR000251,CUST030981,2024-01-03,Delivered,,2024-01-04,2024-01-16,2024-01-08,Delhi,Delhi,3222.2,12.0,8.0,Repeat
ORDR000252,CUST037820,2024-01-03,Delivered,,2024-01-03,2024-01-05,2024-01-06,Mumbai,Maharashtra,2322.12,2.0,-1.0,Repeat
ORDR000253,CUST031053,2024-01-03,Delivered,,2024-01-05,2024-01-07,2024-01-08,Noida,Uttar Pradesh,597.0,2.0,-1.0,Repeat
ORDR000254,CUST034003,2024-01-03,Delivered,,2024-01-04,2024-01-08,2024-01-07,Mumbai,Maharashtra,845.67,4.0,1.0,Repeat
ORDR000255,CUST034052,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-07,Chennai,Tamil Nadu,5190.21,3.0,1.0,Repeat
ORDR000256,CUST005099,2024-01-04,Returned,,2024-01-06,2024-01-07,2024-01-08,Mumbai,Maharashtra,788.97,1.0,-1.0,Repeat
ORDR000257,CUST011363,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-08,Pune,Maharashtra,354.94,4.0,2.0,Repeat
ORDR000258,CUST022746,2024-01-04,Delivered,,2024-01-06,2024-01-18,2024-01-10,Nagpur,Maharashtra,25056.79,12.0,8.0,VIP
ORDR000259,CUST031261,2024-01-04,Delivered,,2024-01-06,2024-01-13,2024-01-09,Patna,Bihar,168.39,7.0,4.0,Repeat
ORDR000260,CUST001423,2024-01-04,Delivered,,2024-01-04,2024-01-07,2024-01-09,Bhopal,Madhya Pradesh,9639.2,3.0,-2.0,Repeat
ORDR000261,CUST022935,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-10,Kochi,Kerala,640.23,5.0,-1.0,Repeat
ORDR000262,CUST017650,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-08,Visakhapatnam,Andhra Pradesh,20741.75,5.0,1.0,New
ORDR000263,CUST032458,2024-01-04,Delivered,,2024-01-04,2024-01-10,2024-01-10,Jaipur,Rajasthan,42827.9,6.0,0.0,VIP
ORDR000264,CUST036361,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-08,Delhi,Delhi,35009.37,5.0,1.0,New
ORDR000265,CUST000807,2024-01-04,Delivered,,2024-01-04,2024-01-10,2024-01-10,Nagpur,Maharashtra,3109.44,6.0,0.0,Repeat
ORDR000266,CUST032280,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-10,Chandigarh,Chandigarh,31122.61,5.0,0.0,New
ORDR000267,CUST004901,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Ghaziabad,Uttar Pradesh,453.53,4.0,1.0,New
ORDR000268,CUST022933,2024-01-04,Delivered,,2024-01-05,2024-01-09,2024-01-08,Ahmedabad,Gujarat,293.13,4.0,1.0,Repeat
ORDR000269,CUST027801,2024-01-04,Delivered,,2024-01-06,2024-01-13,2024-01-09,Jaipur,Rajasthan,3723.4,7.0,4.0,Repeat
ORDR000270,CUST016940,2024-01-04,Delivered,,2024-01-05,2024-01-09,2024-01-08,Bengaluru,Karnataka,132522.19,4.0,1.0,Repeat
ORDR000271,CUST002519,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-12,Bareilly,Uttar Pradesh,82578.76,8.0,1.0,Repeat
ORDR000272,CUST007322,2024-01-04,Cancelled,Delayed Processing,,,,Kolkata,West Bengal,421.49,,,New
ORDR000273,CUST034645,2024-01-04,Delivered,,2024-01-06,2024-01-09,2024-01-07,Chennai,Tamil Nadu,6260.23,3.0,2.0,New
ORDR000274,CUST022640,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Mumbai,Maharashtra,44614.85,4.0,1.0,VIP
ORDR000275,CUST034607,2024-01-04,Delivered,,2024-01-06,2024-01-13,2024-01-11,Dimapur,Nagaland,23304.04,7.0,2.0,Repeat
ORDR000276,CUST020600,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Chandigarh,Chandigarh,1211.38,4.0,0.0,Repeat
ORDR000277,CUST014135,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Ahmedabad,Gujarat,6478.4,4.0,1.0,Repeat
ORDR000278,CUST007032,2024-01-04,Delivered,,2024-01-06,2024-01-09,2024-01-08,Kanpur,Uttar Pradesh,5544.29,3.0,1.0,Repeat
ORDR000279,CUST014142,2024-01-04,Delivered,,2024-01-05,2024-01-08,2024-01-10,Hubballi,Karnataka,420.09,3.0,-2.0,New
ORDR000280,CUST002265,2024-01-04,Delivered,,2024-01-05,2024-01-11,2024-01-09,Hubballi,Karnataka,239395.9,6.0,2.0,New
ORDR000281,CUST032357,2024-01-04,Shipped,,2024-01-06,,2024-01-08,Noida,Uttar Pradesh,3704.23,,,New
ORDR000282,CUST018787,2024-01-04,Delivered,,2024-01-06,2024-01-11,2024-01-09,Ghaziabad,Uttar Pradesh,43887.53,5.0,2.0,New
ORDR000283,CUST028410,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-10,Bikaner,Rajasthan,1222.3,5.0,-1.0,New
ORDR000284,CUST035661,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Mumbai,Maharashtra,2110.74,4.0,0.0,Repeat
ORDR000285,CUST006339,2024-01-04,Delivered,,2024-01-05,2024-01-12,2024-01-10,Madurai,Tamil Nadu,426.41,7.0,2.0,Repeat
ORDR000286,CUST016203,2024-01-04,Returned,,2024-01-04,2024-01-07,2024-01-09,Ahmedabad,Gujarat,11102.03,3.0,-2.0,New
ORDR000287,CUST026334,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-10,Kochi,Kerala,524.97,5.0,0.0,Repeat
ORDR000288,CUST035582,2024-01-04,Returned,,2024-01-06,2024-01-11,2024-01-07,Bengaluru,Karnataka,5101.15,5.0,4.0,New
ORDR000289,CUST035337,2024-01-04,Delivered,,2024-01-04,2024-01-05,2024-01-07,Mumbai,Maharashtra,36609.75,1.0,-2.0,Repeat
ORDR000290,CUST002174,2024-01-04,Cancelled,Address Issue,,,,Chennai,Tamil Nadu,1867.46,,,New
ORDR000291,CUST009648,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-09,Hyderabad,Telangana,5372.97,4.0,-1.0,VIP
ORDR000292,CUST010203,2024-01-04,Delivered,,2024-01-05,2024-01-08,2024-01-09,Rajkot,Gujarat,4381.27,3.0,-1.0,Repeat
ORDR000293,CUST011466,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-09,Rajkot,Gujarat,6710.44,4.0,-1.0,New
ORDR000294,CUST009775,2024-01-04,Delivered,,2024-01-06,2024-01-14,2024-01-10,Nashik,Maharashtra,3768.44,8.0,4.0,New
ORDR000295,CUST001614,2024-01-04,Delivered,,2024-01-04,2024-01-13,2024-01-11,Ranchi,Jharkhand,72214.84,9.0,2.0,Repeat
ORDR000296,CUST011820,2024-01-04,Returned,,2024-01-06,2024-01-11,2024-01-10,Vijayawada,Andhra Pradesh,2795.64,5.0,1.0,Repeat
ORDR000297,CUST006821,2024-01-04,Returned,,2024-01-06,2024-01-11,2024-01-09,Bhubaneswar,Odisha,2402.38,5.0,2.0,New
ORDR000298,CUST033769,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-09,Visakhapatnam,Andhra Pradesh,4775.06,5.0,1.0,New
ORDR000299,CUST038967,2024-01-04,Returned,,2024-01-06,2024-01-09,2024-01-07,Noida,Uttar Pradesh,20302.31,3.0,2.0,New
ORDR000300,CUST032132,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-10,Coimbatore,Tamil Nadu,1949.91,4.0,0.0,Repeat
ORDR000301,CUST002375,2024-01-04,Cancelled,Customer Changed Mind,,,,Bengaluru,Karnataka,61180.5,,,Repeat
ORDR000302,CUST033671,2024-01-04,Returned,,2024-01-04,2024-01-09,2024-01-08,Hyderabad,Telangana,1112.15,5.0,1.0,VIP
ORDR000303,CUST022642,2024-01-04,Cancelled,Customer Changed Mind,,,,Bengaluru,Karnataka,3465.34,,,New
ORDR000304,CUST005220,2024-01-04,Delivered,,2024-01-06,2024-01-12,2024-01-09,Nagpur,Maharashtra,24612.86,6.0,3.0,New
ORDR000305,CUST025016,2024-01-04,Delivered,,2024-01-06,2024-01-12,2024-01-09,Bengaluru,Karnataka,1294.96,6.0,3.0,Repeat
ORDR000306,CUST029732,2024-01-04,Delivered,,2024-01-04,2024-01-07,2024-01-07,Hyderabad,Telangana,6061.19,3.0,0.0,New
ORDR000307,CUST020151,2024-01-04,Delivered,,2024-01-05,2024-01-12,2024-01-10,Indore,Madhya Pradesh,2257.63,7.0,2.0,VIP
ORDR000308,CUST006949,2024-01-04,Delivered,,2024-01-05,2024-01-08,2024-01-08,Bengaluru,Karnataka,834.78,3.0,0.0,VIP
ORDR000309,CUST016398,2024-01-04,Returned,,2024-01-06,2024-01-09,2024-01-10,Prayagraj,Uttar Pradesh,73377.14,3.0,-1.0,New
ORDR000310,CUST020189,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Kolkata,West Bengal,18340.51,4.0,0.0,Repeat
ORDR000311,CUST019115,2024-01-04,Returned,,2024-01-05,2024-01-09,2024-01-08,Ahmedabad,Gujarat,5593.45,4.0,1.0,Repeat
ORDR000312,CUST031844,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-12,Gorakhpur,Uttar Pradesh,34377.1,8.0,1.0,Repeat
ORDR000313,CUST022867,2024-01-04,Pending,,,,2024-01-08,Rajkot,Gujarat,1235.19,,,Repeat
ORDR000314,CUST017084,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-11,Udaipur,Rajasthan,51362.18,5.0,-2.0,Repeat
ORDR000315,CUST029049,2024-01-04,Delivered,,2024-01-04,2024-01-06,2024-01-08,Noida,Uttar Pradesh,588.07,2.0,-2.0,Repeat
ORDR000316,CUST001146,2024-01-04,Delivered,,2024-01-05,2024-01-12,2024-01-12,Ajmer,Rajasthan,73917.79,7.0,0.0,Repeat
ORDR000317,CUST008235,2024-01-04,Delivered,,2024-01-05,2024-01-11,2024-01-10,Prayagraj,Uttar Pradesh,433.91,6.0,1.0,Repeat
ORDR000318,CUST034177,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Rajkot,Gujarat,1381.45,4.0,0.0,Repeat
ORDR000319,CUST012939,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-10,Mysuru,Karnataka,1291.25,5.0,-1.0,Repeat
ORDR000320,CUST024088,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Visakhapatnam,Andhra Pradesh,4086.64,4.0,1.0,VIP
ORDR000321,CUST027083,2024-01-04,Delivered,,2024-01-06,2024-01-15,2024-01-08,Mumbai,Maharashtra,1264.23,9.0,7.0,Repeat
ORDR000322,CUST027592,2024-01-04,Delivered,,2024-01-04,2024-01-06,2024-01-08,Ahmedabad,Gujarat,1987.78,2.0,-2.0,Repeat
ORDR000323,CUST024273,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Mumbai,Maharashtra,1858.09,4.0,0.0,Repeat
ORDR000324,CUST036649,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-10,Patna,Bihar,4888.74,8.0,3.0,Repeat
ORDR000325,CUST030897,2024-01-04,Cancelled,Payment Issue,,,,Prayagraj,Uttar Pradesh,360.29,,,Repeat
ORDR000326,CUST017755,2024-01-04,Delivered,,2024-01-05,2024-01-09,2024-01-08,Jaipur,Rajasthan,35930.94,4.0,1.0,Repeat
ORDR000327,CUST005813,2024-01-04,Delivered,,2024-01-05,2024-01-14,2024-01-10,Vadodara,Gujarat,2645.75,9.0,4.0,VIP
ORDR000328,CUST021662,2024-01-04,Cancelled,Customer Changed Mind,,,,Agra,Uttar Pradesh,15973.99,,,Repeat
ORDR000329,CUST021984,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-12,Bareilly,Uttar Pradesh,504.5,8.0,1.0,Repeat
ORDR000330,CUST022656,2024-01-04,Shipped,,2024-01-04,,2024-01-09,Visakhapatnam,Andhra Pradesh,2837.93,,,Repeat
ORDR000331,CUST012710,2024-01-04,Returned,,2024-01-06,2024-01-10,2024-01-09,Delhi,Delhi,906.65,4.0,1.0,New
ORDR000332,CUST013380,2024-01-04,Delivered,,2024-01-04,2024-01-10,2024-01-10,Prayagraj,Uttar Pradesh,1125.71,6.0,0.0,Repeat
ORDR000333,CUST027034,2024-01-04,Delivered,,2024-01-06,2024-01-09,2024-01-09,Surat,Gujarat,46651.6,3.0,0.0,New
ORDR000334,CUST002622,2024-01-04,Delivered,,2024-01-05,2024-01-06,2024-01-08,Patna,Bihar,2534.34,1.0,-2.0,Repeat
ORDR000335,CUST017589,2024-01-04,Delivered,,2024-01-05,2024-01-11,2024-01-08,Amritsar,Punjab,1281.03,6.0,3.0,Repeat
ORDR000336,CUST008335,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-09,Rourkela,Odisha,821.8,5.0,1.0,New
ORDR000337,CUST007929,2024-01-04,Cancelled,Customer Changed Mind,,,,Kanpur,Uttar Pradesh,23453.99,,,Repeat
ORDR000338,CUST037971,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-08,Kanpur,Uttar Pradesh,14369.1,5.0,1.0,Repeat
ORDR000339,CUST030363,2024-01-04,Delivered,,2024-01-05,2024-01-07,2024-01-08,Mumbai,Maharashtra,7537.48,2.0,-1.0,Repeat
ORDR000340,CUST010528,2024-01-05,Cancelled,Product Unavailable,,,,Varanasi,Uttar Pradesh,471.48,,,New
ORDR000341,CUST012033,2024-01-05,Shipped,,2024-01-05,,2024-01-11,Surat,Gujarat,6811.12,,,Repeat
ORDR000342,CUST005984,2024-01-05,Delivered,,2024-01-06,2024-01-16,2024-01-13,Gorakhpur,Uttar Pradesh,26674.22,10.0,3.0,Repeat
ORDR000343,CUST031499,2024-01-05,Delivered,,2024-01-07,2024-01-12,2024-01-11,Kochi,Kerala,194.74,5.0,1.0,Repeat
ORDR000344,CUST001119,2024-01-05,Delivered,,2024-01-05,2024-01-11,2024-01-10,Indore,Madhya Pradesh,757.81,6.0,1.0,Repeat
ORDR000345,CUST021118,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-09,Thiruvananthapuram,Kerala,5671.85,4.0,1.0,Repeat
ORDR000346,CUST022258,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-10,Ahmedabad,Gujarat,104033.54,7.0,4.0,Repeat
ORDR000347,CUST038507,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Mumbai,Maharashtra,1647.09,4.0,2.0,Repeat
ORDR000348,CUST025879,2024-01-05,Delivered,,2024-01-06,2024-01-13,2024-01-11,Meerut,Uttar Pradesh,8027.37,7.0,2.0,New
ORDR000349,CUST007711,2024-01-05,Delivered,,2024-01-05,2024-01-14,2024-01-10,Solapur,Maharashtra,550.49,9.0,4.0,Repeat
ORDR000350,CUST034414,2024-01-05,Delivered,,2024-01-05,2024-01-06,2024-01-09,Visakhapatnam,Andhra Pradesh,2292.21,1.0,-3.0,Repeat
ORDR000351,CUST022305,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-10,Indore,Madhya Pradesh,5676.66,4.0,0.0,New
ORDR000352,CUST006951,2024-01-05,Delivered,,2024-01-06,2024-01-17,2024-01-10,Coimbatore,Tamil Nadu,1031.32,11.0,7.0,New
ORDR000353,CUST014270,2024-01-05,Delivered,,2024-01-07,2024-01-10,2024-01-09,Dehradun,Uttarakhand,2711.2,3.0,1.0,Repeat
ORDR000354,CUST037762,2024-01-05,Delivered,,2024-01-06,2024-01-08,2024-01-08,Delhi,Delhi,15000.75,2.0,0.0,New
ORDR000355,CUST031474,2024-01-05,Cancelled,Product Unavailable,,,,Bengaluru,Karnataka,451.09,,,Repeat
ORDR000356,CUST008828,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-09,Chennai,Tamil Nadu,3382.63,3.0,-1.0,Repeat
ORDR000357,CUST005298,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-11,Visakhapatnam,Andhra Pradesh,3906.68,4.0,-1.0,Repeat
ORDR000358,CUST023776,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-11,Kochi,Kerala,356.07,4.0,-1.0,New
ORDR000359,CUST032901,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Surat,Gujarat,7135.57,4.0,2.0,Repeat
ORDR000360,CUST034177,2024-01-05,Delivered,,2024-01-05,2024-01-07,2024-01-09,Rajkot,Gujarat,218.7,2.0,-2.0,Repeat
ORDR000361,CUST019007,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-10,Jaipur,Rajasthan,859.45,6.0,2.0,Repeat
ORDR000362,CUST039669,2024-01-05,Delivered,,2024-01-06,2024-01-11,2024-01-11,Meerut,Uttar Pradesh,424.08,5.0,0.0,Repeat
ORDR000363,CUST009652,2024-01-05,Delivered,,2024-01-06,2024-01-18,2024-01-10,Bhopal,Madhya Pradesh,36277.94,12.0,8.0,Repeat
ORDR000364,CUST035364,2024-01-05,Delivered,,2024-01-06,2024-01-07,2024-01-09,Agra,Uttar Pradesh,8864.37,1.0,-2.0,Repeat
ORDR000365,CUST013135,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-09,Ahmedabad,Gujarat,880.84,5.0,1.0,Repeat
ORDR000366,CUST032254,2024-01-05,Delivered,,2024-01-07,2024-01-13,2024-01-10,Lucknow,Uttar Pradesh,24072.08,6.0,3.0,New
ORDR000367,CUST030598,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-09,Mumbai,Maharashtra,9115.36,3.0,-1.0,Repeat
ORDR000368,CUST022535,2024-01-05,Delivered,,2024-01-06,2024-01-09,2024-01-10,Dhanbad,Jharkhand,11767.5,3.0,-1.0,Repeat
ORDR000369,CUST037556,2024-01-05,Delivered,,2024-01-05,2024-01-06,2024-01-08,Gurugram,Haryana,151.24,1.0,-2.0,Repeat
ORDR000370,CUST020818,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Patna,Bihar,6697.26,4.0,2.0,Repeat
ORDR000371,CUST019064,2024-01-05,Delivered,,2024-01-07,2024-01-09,2024-01-09,Ahmedabad,Gujarat,271.93,2.0,0.0,Repeat
