order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total
OITM000347,ORDR000167,PROD001374,SELR000811,1,2240.28,12.6,1958.0
OITM000348,ORDR000168,PROD003413,SELR000444,2,484.14,27.0,706.84
OITM000349,ORDR000169,PROD001206,SELR000005,4,54321.74,11.5,192298.96
OITM000350,ORDR000170,PROD001326,SELR000545,3,4968.82,18.5,12148.76
OITM000351,ORDR000171,PROD002746,SELR000421,1,3211.62,15.0,2729.88
OITM000352,ORDR000172,PROD003209,SELR001123,1,1067.93,10.9,951.53
OITM000353,ORDR000173,PROD000338,SELR000392,1,4121.25,6.3,3861.61
OITM000354,ORDR000174,PROD003453,SELR000248,1,232.66,10.8,207.53
OITM000355,ORDR000174,PROD001357,SELR000697,2,1127.4,9.0,2051.87
OITM000356,ORDR000174,PROD002130,SELR000072,1,18014.46,4.3,17239.84
OITM000357,ORDR000174,PROD000592,SELR000343,3,13009.14,13.9,33602.61
OITM000358,ORDR000174,PROD002615,SELR000843,1,765.93,15.6,646.44
OITM000359,ORDR000174,PROD003443,SELR000376,3,501.09,19.4,1211.64
OITM000360,ORDR000174,PROD003351,SELR001122,1,9141.39,4.7,8711.74
OITM000361,ORDR000174,PROD001378,SELR000645,1,1127.36,23.8,859.05
OITM000362,ORDR000175,PROD001685,SELR000109,1,26909.95,9.7,24299.68
OITM000363,ORDR000175,PROD003176,SELR000987,1,713.11,2.1,698.13
OITM000364,ORDR000175,PROD002371,SELR000893,1,413.58,16.8,344.1
OITM000365,ORDR000175,PROD000592,SELR000343,1,13009.14,23.6,9938.98
OITM000366,ORDR000175,PROD003035,SELR000060,1,460.62,13.6,397.98
OITM000367,ORDR000175,PROD003282,SELR000444,1,889.49,30.4,619.09
OITM000368,ORDR000176,PROD000317,SELR000352,4,14251.26,7.7,52615.65
OITM000369,ORDR000176,PROD003158,SELR000715,2,1004.39,17.0,1667.29
OITM000370,ORDR000176,PROD003322,SELR000828,2,1673.0,15.2,2837.41
OITM000371,ORDR000176,PROD003053,SELR000076,2,1433.26,13.4,2482.41
OITM000372,ORDR000177,PROD003232,SELR000161,3,4356.87,11.0,11632.84
OITM000373,ORDR000178,PROD001707,SELR000499,1,1181.08,5.0,1122.03
OITM000374,ORDR000178,PROD001864,SELR001125,1,641.47,27.9,462.5
OITM000375,ORDR000179,PROD002227,SELR000993,1,5575.99,13.9,4800.93
OITM000376,ORDR000180,PROD001461,SELR000718,1,951.16,20.1,759.98
OITM000377,ORDR000180,PROD001906,SELR000102,1,488.5,14.7,416.69
OITM000378,ORDR000181,PROD000010,SELR000303,1,6223.64,17.5,5134.5
OITM000379,ORDR000181,PROD000338,SELR000392,1,4121.25,8.0,3791.55
OITM000380,ORDR000182,PROD002287,SELR000302,1,415.44,9.0,378.05
OITM000381,ORDR000182,PROD003106,SELR000788,1,373.31,13.7,322.17
OITM000382,ORDR000183,PROD002170,SELR000474,1,1066.64,12.5,933.31
OITM000383,ORDR000184,PROD002430,SELR001171,1,135.7,7.2,125.93
OITM000384,ORDR000184,PROD002394,SELR000284,1,709.41,13.8,611.51
OITM000385,ORDR000184,PROD000897,SELR000781,1,1396.81,7.6,1290.65
OITM000386,ORDR000185,PROD000812,SELR000840,2,347.4,0.0,694.8
OITM000387,ORDR000185,PROD003224,SELR000011,1,532.13,6.8,495.95
OITM000388,ORDR000186,PROD002480,SELR000009,1,1970.61,13.0,1714.43
OITM000389,ORDR000187,PROD000966,SELR000466,1,1347.86,3.3,1303.38
OITM000390,ORDR000187,PROD000536,SELR000227,1,23858.77,6.8,22236.37
OITM000391,ORDR000187,PROD001974,SELR001127,1,2252.83,21.3,1772.98
OITM000392,ORDR000187,PROD002658,SELR000566,1,11898.32,12.4,10422.93
OITM000393,ORDR000188,PROD001342,SELR000740,3,918.4,10.0,2479.68
OITM000394,ORDR000188,PROD001239,SELR001043,2,5757.02,19.9,9222.75
OITM000395,ORDR000189,PROD002961,SELR000671,2,2297.72,12.7,4011.82
OITM000396,ORDR000190,PROD001206,SELR000005,1,54321.74,12.2,47694.49
OITM000397,ORDR000191,PROD000048,SELR001076,1,930.21,3.5,897.65
OITM000398,ORDR000191,PROD001841,SELR000451,3,2755.53,22.4,6414.87
OITM000399,ORDR000192,PROD002286,SELR001171,1,18415.35,17.3,15229.49
OITM000400,ORDR000193,PROD000596,SELR000263,1,423.69,19.8,339.8
OITM000401,ORDR000194,PROD001826,SELR000422,1,627.96,11.5,555.74
OITM000402,ORDR000195,PROD003112,SELR000679,1,60.41,5.1,57.33
OITM000403,ORDR000196,PROD000553,SELR001101,2,6321.94,9.3,11468.0
OITM000404,ORDR000197,PROD003176,SELR000987,1,713.11,3.4,688.86
OITM000405,ORDR000198,PROD000590,SELR000108,3,3183.7,13.1,8299.91
OITM000406,ORDR000199,PROD000897,SELR000781,1,1396.81,4.3,1336.75
OITM000407,ORDR000200,PROD000592,SELR000343,5,13009.14,19.5,52361.79
OITM000408,ORDR000201,PROD002103,SELR000948,1,5757.81,14.9,4899.9
OITM000409,ORDR000201,PROD000339,SELR000970,1,2403.53,12.3,2107.9
OITM000410,ORDR000201,PROD001785,SELR000897,1,19046.84,7.3,17656.42
OITM000411,ORDR000201,PROD000186,SELR000927,1,1503.58,12.4,1317.14
OITM000412,ORDR000202,PROD003341,SELR000690,1,5869.45,11.7,5182.72
OITM000413,ORDR000203,PROD001461,SELR000718,1,951.16,13.2,825.61
OITM000414,ORDR000204,PROD002801,SELR000997,1,33299.22,5.6,31434.46
OITM000415,ORDR000205,PROD000592,SELR000343,4,13009.14,14.0,44751.44
OITM000416,ORDR000205,PROD003453,SELR000248,2,232.66,15.8,391.8
OITM000417,ORDR000205,PROD002515,SELR001040,1,2419.58,7.1,2247.79
OITM000418,ORDR000205,PROD000419,SELR000136,1,1274.45,6.5,1191.61
OITM000419,ORDR000206,PROD003453,SELR000248,1,232.66,10.0,209.39
OITM000420,ORDR000207,PROD000717,SELR001165,1,3610.2,15.9,3036.18
OITM000421,ORDR000207,PROD003086,SELR000356,2,255.87,7.7,472.34
OITM000422,ORDR000207,PROD003119,SELR000888,1,2599.02,17.8,2136.39
OITM000423,ORDR000208,PROD001984,SELR000208,1,5535.36,20.3,4411.68
OITM000424,ORDR000208,PROD001085,SELR000424,1,3168.46,11.1,2816.76
OITM000425,ORDR000209,PROD000669,SELR000733,1,331.04,6.8,308.53
OITM000426,ORDR000209,PROD000774,SELR000356,2,710.92,14.8,1211.41
OITM000427,ORDR000210,PROD003369,SELR000818,1,12900.91,8.6,11791.43
OITM000428,ORDR000210,PROD002264,SELR000701,1,1073.74,7.3,995.36
OITM000429,ORDR000210,PROD001864,SELR001125,2,641.47,21.6,1005.82
OITM000430,ORDR000210,PROD002286,SELR001171,1,18415.35,12.2,16168.68
OITM000431,ORDR000211,PROD001933,SELR000399,1,564.6,1.4,556.7
OITM000432,ORDR000211,PROD001933,SELR000399,2,564.6,5.2,1070.48
OITM000433,ORDR000212,PROD002869,SELR000273,1,53717.0,10.8,47915.56
OITM000434,ORDR000213,PROD001461,SELR000718,1,951.16,7.7,877.92
OITM000435,ORDR000213,PROD002877,SELR001045,2,488.1,6.1,916.65
OITM000436,ORDR000214,PROD001418,SELR000211,1,959.31,5.5,906.55
OITM000437,ORDR000214,PROD000709,SELR001113,1,2328.7,10.3,2088.84
OITM000438,ORDR000214,PROD000798,SELR000455,1,1019.18,27.0,744.0
OITM000439,ORDR000214,PROD000897,SELR000781,1,1396.81,9.9,1258.53
OITM000440,ORDR000214,PROD002473,SELR001025,1,923.66,8.8,842.38
OITM000441,ORDR000215,PROD002283,SELR000199,3,3352.52,1.3,9926.81
OITM000442,ORDR000215,PROD000249,SELR000052,1,9857.29,4.1,9453.14
OITM000443,ORDR000216,PROD000202,SELR001041,1,630.53,24.5,476.05
OITM000444,ORDR000217,PROD000581,SELR000540,1,741.51,1.7,728.9
OITM000445,ORDR000218,PROD002260,SELR000332,1,4289.62,5.4,4057.98
OITM000446,ORDR000219,PROD003310,SELR000287,1,2925.17,6.1,2746.73
OITM000447,ORDR000219,PROD001907,SELR000315,1,6510.75,16.2,5456.01
OITM000448,ORDR000219,PROD001517,SELR000705,1,1255.7,16.4,1049.77
OITM000449,ORDR000220,PROD001864,SELR001125,2,641.47,33.0,859.57
OITM000450,ORDR000220,PROD003381,SELR000392,1,40163.98,5.9,37794.31
OITM000451,ORDR000221,PROD003086,SELR000356,1,255.87,8.9,233.1
OITM000452,ORDR000222,PROD001288,SELR000608,2,6453.31,20.9,10209.14
OITM000453,ORDR000223,PROD001604,SELR000285,1,4408.08,14.2,3782.13
OITM000454,ORDR000223,PROD001782,SELR000177,3,1720.77,17.5,4258.91
OITM000455,ORDR000224,PROD002579,SELR000894,1,435.38,18.6,354.4
OITM000456,ORDR000225,PROD000592,SELR000343,2,13009.14,17.7,21413.04
OITM000457,ORDR000226,PROD002776,SELR000161,1,5880.12,16.6,4904.02
OITM000458,ORDR000226,PROD000291,SELR000339,3,137.82,3.0,401.06
OITM000459,ORDR000227,PROD001973,SELR000545,1,3717.44,8.5,3401.46
OITM000460,ORDR000228,PROD001326,SELR000545,1,4968.82,9.7,4486.84
OITM000461,ORDR000229,PROD000857,SELR000435,1,1856.6,8.7,1695.08
OITM000462,ORDR000230,PROD000620,SELR000120,1,166.34,7.0,154.7
OITM000463,ORDR000231,PROD000715,SELR000824,3,1655.7,22.3,3859.44
OITM000464,ORDR000231,PROD003209,SELR001123,1,1067.93,12.3,936.57
OITM000465,ORDR000231,PROD003453,SELR000248,1,232.66,8.4,213.12
OITM000466,ORDR000231,PROD000946,SELR000392,3,2962.61,9.2,8070.15
OITM000467,ORDR000231,PROD002440,SELR000299,1,4162.65,21.6,3263.52
OITM000468,ORDR000231,PROD001783,SELR000608,1,2790.8,10.4,2500.56
OITM000469,ORDR000232,PROD001200,SELR000841,1,5233.52,19.1,4233.92
OITM000470,ORDR000232,PROD003149,SELR000537,1,4828.99,17.2,3998.4
OITM000471,ORDR000232,PROD000592,SELR000343,1,13009.14,18.5,10602.45
OITM000472,ORDR000232,PROD002029,SELR000531,1,5551.73,12.4,4863.32
OITM000473,ORDR000233,PROD000158,SELR000998,1,1061.61,7.0,987.3
OITM000474,ORDR000234,PROD002174,SELR000433,1,8795.56,16.1,7379.47
OITM000475,ORDR000235,PROD002861,SELR000489,1,1464.91,2.7,1425.36
OITM000476,ORDR000236,PROD000592,SELR000343,1,13009.14,14.4,11135.82
OITM000477,ORDR000237,PROD002506,SELR000919,1,2211.2,13.3,1917.11
OITM000478,ORDR000238,PROD001577,SELR000865,1,829.59,18.3,677.78
OITM000479,ORDR000238,PROD000387,SELR000812,2,1351.26,27.9,1948.52
OITM000480,ORDR000238,PROD002907,SELR000811,1,27278.0,6.7,25450.37
OITM000481,ORDR000238,PROD000395,SELR001087,2,502.72,9.4,910.93
OITM000482,ORDR000238,PROD001753,SELR001026,1,853.17,20.5,678.27
OITM000483,ORDR000239,PROD001998,SELR000918,1,7424.9,5.2,7038.81
OITM000484,ORDR000239,PROD002255,SELR000558,1,2342.22,15.3,1983.86
OITM000485,ORDR000239,PROD000669,SELR000733,1,331.04,0.0,331.04
OITM000486,ORDR000240,PROD000778,SELR000423,1,48.46,6.2,45.46
OITM000487,ORDR000240,PROD000592,SELR000343,1,13009.14,8.0,11968.41
OITM000488,ORDR000241,PROD000590,SELR000108,2,3183.7,17.6,5246.74
OITM000489,ORDR000241,PROD003253,SELR000953,1,1078.72,17.8,886.71
OITM000490,ORDR000242,PROD000840,SELR000070,1,2751.99,16.6,2295.16
OITM000491,ORDR000243,PROD000339,SELR000970,1,2403.53,4.8,2288.16
OITM000492,ORDR000244,PROD003180,SELR000474,1,12543.38,1.2,12392.86
OITM000493,ORDR000245,PROD001331,SELR001080,1,1728.47,19.4,1393.15
OITM000494,ORDR000245,PROD000802,SELR000825,1,2608.56,16.1,2188.58
OITM000495,ORDR000246,PROD002070,SELR000366,1,694.2,15.4,587.29
OITM000496,ORDR000247,PROD003413,SELR000444,1,484.14,22.6,374.72
OITM000497,ORDR000248,PROD000592,SELR000343,2,13009.14,20.2,20762.59
OITM000498,ORDR000249,PROD001656,SELR000733,1,158.04,6.5,147.77
OITM000499,ORDR000249,PROD002271,SELR000155,1,70.05,3.6,67.53
OITM000500,ORDR000250,PROD001602,SELR000797,1,1166.82,27.9,841.28
OITM000501,ORDR000250,PROD002897,SELR000900,3,1184.73,16.9,2953.53
OITM000502,ORDR000250,PROD002262,SELR001090,1,385.33,27.9,277.82
OITM000503,ORDR000250,PROD001864,SELR001125,1,641.47,16.6,534.99
OITM000504,ORDR000250,PROD001919,SELR000766,2,6978.16,9.3,12658.38
OITM000505,ORDR000250,PROD001557,SELR000099,1,3493.43,17.7,2875.09
OITM000506,ORDR000251,PROD001289,SELR000879,1,4506.57,28.5,3222.2
OITM000507,ORDR000252,PROD003006,SELR001153,1,2754.59,15.7,2322.12
OITM000508,ORDR000253,PROD000126,SELR000362,1,695.81,14.2,597.0
OITM000509,ORDR000254,PROD000923,SELR000815,1,1026.3,17.6,845.67
OITM000510,ORDR000255,PROD002294,SELR000724,1,6985.48,25.7,5190.21
OITM000511,ORDR000256,PROD001271,SELR001127,1,843.82,6.5,788.97
OITM000512,ORDR000257,PROD003457,SELR000466,1,374.02,5.1,354.94
OITM000513,ORDR000258,PROD001685,SELR000109,1,26909.95,8.6,24595.69
OITM000514,ORDR000258,PROD003347,SELR000211,1,160.21,8.9,145.95
OITM000515,ORDR000258,PROD000669,SELR000733,1,331.04,4.8,315.15
OITM000516,ORDR000259,PROD000760,SELR001161,1,176.32,4.5,168.39
OITM000517,ORDR000260,PROD003244,SELR000181,1,3249.8,17.3,2687.58
OITM000518,ORDR000260,PROD002450,SELR000954,1,494.19,10.7,441.31
OITM000519,ORDR000260,PROD000448,SELR000969,1,5494.16,14.2,4713.99
OITM000520,ORDR000260,PROD001614,SELR000423,3,39.65,3.4,114.91
OITM000521,ORDR000260,PROD000442,SELR001040,2,369.75,13.3,641.15
OITM000522,ORDR000260,PROD002881,SELR000087,2,583.76,10.9,1040.26
OITM000523,ORDR000261,PROD000669,SELR000733,2,331.04,3.3,640.23
OITM000524,ORDR000262,PROD002972,SELR001001,1,22944.41,9.6,20741.75
OITM000525,ORDR000263,PROD003475,SELR000107,1,2800.67,14.8,2386.17
OITM000526,ORDR000263,PROD002155,SELR001168,1,22773.01,9.0,20723.44
OITM000527,ORDR000263,PROD000669,SELR000733,1,331.04,7.9,304.89
OITM000528,ORDR000263,PROD002286,SELR001171,1,18415.35,15.3,15597.8
OITM000529,ORDR000263,PROD001319,SELR001058,1,267.82,10.5,239.7
OITM000530,ORDR000263,PROD002828,SELR000624,1,4246.91,15.8,3575.9
OITM000531,ORDR000264,PROD001957,SELR000637,1,1860.61,7.3,1724.79
OITM000532,ORDR000264,PROD000152,SELR001100,1,6517.42,17.9,5350.8
OITM000533,ORDR000264,PROD001188,SELR001179,4,4512.7,10.4,16173.52
OITM000534,ORDR000264,PROD000592,SELR000343,1,13009.14,9.6,11760.26
OITM000535,ORDR000265,PROD000486,SELR001116,1,1298.02,9.7,1172.11
OITM000536,ORDR000265,PROD001933,SELR000399,1,564.6,0.8,560.08
OITM000537,ORDR000265,PROD000897,SELR000781,1,1396.81,1.4,1377.25
OITM000538,ORDR000266,PROD002891,SELR000364,2,827.2,7.8,1525.36
OITM000539,ORDR000266,PROD001933,SELR000399,1,564.6,6.0,530.72
OITM000540,ORDR000266,PROD000592,SELR000343,2,13009.14,11.1,23130.25
OITM000541,ORDR000266,PROD000661,SELR000026,1,1246.75,20.9,986.18
OITM000542,ORDR000266,PROD002511,SELR000425,1,5720.74,14.8,4874.07
OITM000543,ORDR000266,PROD001595,SELR000415,1,80.71,5.8,76.03
OITM000544,ORDR000267,PROD002512,SELR000294,1,455.35,0.4,453.53
OITM000545,ORDR000268,PROD000756,SELR000938,1,323.54,9.4,293.13
OITM000546,ORDR000269,PROD002011,SELR000326,1,4207.23,11.5,3723.4
OITM000547,ORDR000270,PROD002499,SELR000021,2,68747.64,6.4,128695.58
OITM000548,ORDR000270,PROD001726,SELR001155,1,994.97,17.0,825.83
OITM000549,ORDR000270,PROD001243,SELR000812,3,697.26,10.2,1878.42
OITM000550,ORDR000270,PROD001418,SELR000211,1,959.31,12.9,835.56
OITM000551,ORDR000270,PROD001968,SELR000803,1,304.14,5.7,286.8
OITM000552,ORDR000271,PROD002147,SELR000218,1,900.05,17.5,742.54
OITM000553,ORDR000271,PROD002499,SELR000021,1,68747.64,5.9,64691.53
OITM000554,ORDR000271,PROD002286,SELR001171,1,18415.35,6.9,17144.69
OITM000555,ORDR000272,PROD000171,SELR001019,1,329.09,15.0,279.73
OITM000556,ORDR000272,PROD001656,SELR000733,1,158.04,10.3,141.76
OITM000557,ORDR000273,PROD001557,SELR000099,2,3493.43,10.4,6260.23
OITM000558,ORDR000274,PROD003390,SELR000200,1,434.69,16.4,363.4
OITM000559,ORDR000274,PROD000027,SELR000918,1,50688.95,12.7,44251.45
OITM000560,ORDR000275,PROD001974,SELR001127,3,2252.83,8.2,6204.29
OITM000561,ORDR000275,PROD002327,SELR000283,1,544.79,16.2,456.53
OITM000562,ORDR000275,PROD000669,SELR000733,2,331.04,0.0,662.08
OITM000563,ORDR000275,PROD000579,SELR000359,2,9173.64,15.1,15576.84
OITM000564,ORDR000275,PROD000070,SELR000778,1,504.11,19.8,404.3
OITM000565,ORDR000276,PROD001708,SELR000775,1,660.29,22.1,514.37
OITM000566,ORDR000276,PROD000854,SELR001040,1,772.74,9.8,697.01
OITM000567,ORDR000277,PROD003227,SELR000524,2,3999.01,19.0,6478.4
OITM000568,ORDR000278,PROD002054,SELR000336,1,611.45,16.2,512.4
OITM000569,ORDR000278,PROD000626,SELR000010,1,994.8,5.4,941.08
OITM000570,ORDR000278,PROD000339,SELR000970,2,2403.53,14.9,4090.81
OITM000571,ORDR000279,PROD000930,SELR000208,1,499.51,15.9,420.09
OITM000572,ORDR000280,PROD003453,SELR000248,1,232.66,8.4,213.12
OITM000573,ORDR000280,PROD000592,SELR000343,2,13009.14,10.3,23338.4
OITM000574,ORDR000280,PROD002506,SELR000919,2,2211.2,5.6,4174.75
OITM000575,ORDR000280,PROD001013,SELR000474,4,60685.1,12.8,211669.63
OITM000576,ORDR000281,PROD001722,SELR000424,1,4079.55,9.2,3704.23
OITM000577,ORDR000282,PROD003468,SELR000155,1,57.09,4.6,54.46
OITM000578,ORDR000282,PROD002869,SELR000273,1,53717.0,18.4,43833.07
OITM000579,ORDR000283,PROD001864,SELR001125,1,641.47,22.3,498.42
OITM000580,ORDR000283,PROD003146,SELR000921,2,488.45,25.9,723.88
OITM000581,ORDR000284,PROD001841,SELR000451,1,2755.53,23.4,2110.74
OITM000582,ORDR000285,PROD000493,SELR001020,1,580.15,26.5,426.41
OITM000583,ORDR000286,PROD001473,SELR000362,1,2774.9,16.5,2317.04
OITM000584,ORDR000286,PROD001841,SELR000451,1,2755.53,15.8,2320.16
OITM000585,ORDR000286,PROD001235,SELR000963,1,7578.93,14.7,6464.83
OITM000586,ORDR000287,PROD002645,SELR000584,1,754.27,30.4,524.97
OITM000587,ORDR000288,PROD000897,SELR000781,4,1396.81,8.7,5101.15
OITM000588,ORDR000289,PROD002286,SELR001171,2,18415.35,10.3,33037.14
OITM000589,ORDR000289,PROD003107,SELR000455,1,3874.85,7.8,3572.61
OITM000590,ORDR000290,PROD002179,SELR000717,1,486.39,11.7,429.48
OITM000591,ORDR000290,PROD001486,SELR000133,1,1747.24,17.7,1437.98
OITM000592,ORDR000291,PROD001461,SELR000718,1,951.16,14.5,813.24
OITM000593,ORDR000291,PROD002786,SELR000973,2,2470.06,7.7,4559.73
OITM000594,ORDR000292,PROD000165,SELR000098,5,1048.15,16.4,4381.27
OITM000595,ORDR000293,PROD000339,SELR000970,1,2403.53,4.7,2290.56
OITM000596,ORDR000293,PROD000582,SELR000826,1,5139.4,14.0,4419.88
OITM000597,ORDR000294,PROD001557,SELR000099,1,3493.43,3.3,3378.15
OITM000598,ORDR000294,PROD003236,SELR000197,1,454.88,14.2,390.29
OITM000599,ORDR000295,PROD003381,SELR000392,2,40163.98,10.1,72214.84
OITM000600,ORDR000296,PROD000923,SELR000815,3,1026.3,9.2,2795.64
OITM000601,ORDR000297,PROD003373,SELR001001,1,2726.88,11.9,2402.38
OITM000602,ORDR000298,PROD002868,SELR001159,3,1336.43,10.4,3592.32
OITM000603,ORDR000298,PROD000642,SELR001101,1,525.23,16.1,440.67
OITM000604,ORDR000298,PROD002132,SELR000573,1,794.51,6.6,742.07
OITM000605,ORDR000299,PROD001925,SELR000395,1,22658.83,10.4,20302.31
OITM000606,ORDR000300,PROD001864,SELR001125,1,641.47,25.8,475.97
OITM000607,ORDR000300,PROD003101,SELR001092,1,1551.52,5.0,1473.94
OITM000608,ORDR000301,PROD002067,SELR000950,1,65294.02,6.3,61180.5
OITM000609,ORDR000302,PROD000747,SELR000845,2,646.6,14.0,1112.15
OITM000610,ORDR000303,PROD001511,SELR000770,1,3148.73,7.0,2928.32
OITM000611,ORDR000303,PROD002394,SELR000284,1,709.41,24.3,537.02
OITM000612,ORDR000304,PROD002581,SELR001149,1,29231.43,15.8,24612.86
OITM000613,ORDR000305,PROD001101,SELR000732,1,1455.01,11.0,1294.96
OITM000614,ORDR000306,PROD001064,SELR000145,1,5531.61,15.4,4679.74
OITM000615,ORDR000306,PROD000897,SELR000781,1,1396.81,1.1,1381.45
OITM000616,ORDR000307,PROD002786,SELR000973,1,2470.06,8.6,2257.63
OITM000617,ORDR000308,PROD001647,SELR000379,1,1030.59,19.0,834.78
OITM000618,ORDR000309,PROD001461,SELR000718,2,951.16,17.5,1569.41
OITM000619,ORDR000309,PROD000696,SELR000812,1,13557.6,16.2,11361.27
OITM000620,ORDR000309,PROD001983,SELR000097,2,1889.1,8.2,3468.39
OITM000621,ORDR000309,PROD002155,SELR001168,3,22773.01,16.6,56978.07
OITM000622,ORDR000310,PROD002574,SELR001103,3,5594.19,19.5,13509.97
OITM000623,ORDR000310,PROD002353,SELR000004,2,2741.51,11.9,4830.54
OITM000624,ORDR000311,PROD001287,SELR000731,1,1477.12,10.5,1322.02
OITM000625,ORDR000311,PROD001604,SELR000285,1,4408.08,3.1,4271.43
OITM000626,ORDR000312,PROD003124,SELR000827,1,355.34,1.4,350.37
OITM000627,ORDR000312,PROD003453,SELR000248,3,232.66,15.2,591.89
OITM000628,ORDR000312,PROD002130,SELR000072,2,18014.46,7.2,33434.84
OITM000629,ORDR000313,PROD001776,SELR001124,1,1358.84,9.1,1235.19
OITM000630,ORDR000314,PROD003154,SELR000310,1,297.39,2.9,288.77
OITM000631,ORDR000314,PROD002908,SELR000919,1,52428.79,13.4,45403.33
OITM000632,ORDR000314,PROD002656,SELR000869,1,5482.9,28.7,3909.31
OITM000633,ORDR000314,PROD002514,SELR000954,4,445.99,1.3,1760.77
OITM000634,ORDR000315,PROD000871,SELR000280,1,676.72,13.1,588.07
OITM000635,ORDR000316,PROD003451,SELR000830,1,683.25,15.3,578.71
OITM000636,ORDR000316,PROD001192,SELR001151,2,37920.93,3.3,73339.08
OITM000637,ORDR000317,PROD001553,SELR000943,3,150.82,4.1,433.91
OITM000638,ORDR000318,PROD000897,SELR000781,1,1396.81,1.1,1381.45
OITM000639,ORDR000319,PROD000966,SELR000466,1,1347.86,4.2,1291.25
OITM000640,ORDR000320,PROD003311,SELR000987,1,1068.1,5.0,1014.69
OITM000641,ORDR000320,PROD003482,SELR000480,1,3923.31,21.7,3071.95
OITM000642,ORDR000321,PROD002992,SELR000583,1,1412.55,10.5,1264.23
OITM000643,ORDR000322,PROD002874,SELR001149,1,2218.51,10.4,1987.78
OITM000644,ORDR000323,PROD002179,SELR000717,2,486.39,11.8,857.99
OITM000645,ORDR000323,PROD002115,SELR000011,1,1004.12,0.4,1000.1
OITM000646,ORDR000324,PROD000797,SELR000376,4,1411.3,13.4,4888.74
OITM000647,ORDR000325,PROD000267,SELR000048,1,416.52,13.5,360.29
OITM000648,ORDR000326,PROD000592,SELR000343,2,13009.14,10.7,23234.32
OITM000649,ORDR000326,PROD000627,SELR000293,1,358.75,5.8,337.94
OITM000650,ORDR000326,PROD000592,SELR000343,1,13009.14,5.0,12358.68
OITM000651,ORDR000327,PROD001534,SELR000225,1,1778.71,19.1,1438.98
OITM000652,ORDR000327,PROD002039,SELR000921,1,1395.11,13.5,1206.77
OITM000653,ORDR000328,PROD001461,SELR000718,1,951.16,6.1,893.14
OITM000654,ORDR000328,PROD001128,SELR001180,2,8434.48,10.6,15080.85
OITM000655,ORDR000329,PROD001180,SELR000376,1,738.66,31.7,504.5
OITM000656,ORDR000330,PROD001751,SELR000955,2,1449.4,2.1,2837.93
OITM000657,ORDR000331,PROD000165,SELR000098,1,1048.15,13.5,906.65
OITM000658,ORDR000332,PROD003038,SELR000882,1,1589.98,29.2,1125.71
OITM000659,ORDR000333,PROD000412,SELR000147,1,17689.56,7.5,16362.84
OITM000660,ORDR000333,PROD000705,SELR000278,1,1056.64,19.6,849.54
OITM000661,ORDR000333,PROD000469,SELR000267,1,868.66,10.0,781.79
OITM000662,ORDR000333,PROD001735,SELR000193,1,26975.3,3.4,26058.14
OITM000663,ORDR000333,PROD002359,SELR000183,1,2947.04,11.8,2599.29
OITM000664,ORDR000334,PROD002424,SELR000222,1,2423.29,7.3,2246.39
OITM000665,ORDR000334,PROD002830,SELR000321,1,404.42,28.8,287.95
OITM000666,ORDR000335,PROD001660,SELR000483,1,414.83,0.0,414.83
OITM000667,ORDR000335,PROD000923,SELR000815,1,1026.3,15.6,866.2
OITM000668,ORDR000336,PROD001461,SELR000718,1,951.16,13.6,821.8
OITM000669,ORDR000337,PROD002319,SELR000109,2,13295.91,11.8,23453.99
OITM000670,ORDR000338,PROD001570,SELR001159,2,3264.34,11.4,5784.41
OITM000671,ORDR000338,PROD000406,SELR000650,1,527.91,6.2,495.18
OITM000672,ORDR000338,PROD001313,SELR000028,1,5299.31,15.6,4472.62
