product_id,product_name,category,sub_category,seller_id,cost_price,selling_price,launch_date
PROD000266,Signature Yoga Accessories 830,Sports & Fitness,Yoga Accessories,SELR001027,856.37,1049.0,2024-03-05
PROD000267,Compact Kids Wear 620,Fashion,Kids Wear,SELR000048,302.53,416.52,2023-02-02
PROD000268,Smart Watches & Jewellery 194,Fashion,Watches & Jewellery,SELR000849,368.83,523.97,2024-05-20
PROD000269,Compact Sportswear 554,Sports & Fitness,Sportswear,SELR000883,428.4,533.16,2025-09-26
PROD000270,Ultra Non-Fiction 668,Books,Non-Fiction,SELR000294,498.05,642.27,2023-09-30
PROD000271,Basic Storage 504,Home & Kitchen,Storage,SELR000769,315.73,436.43,2023-04-12
PROD000272,Smart Baby Feeding 403,Toys & Baby Products,Baby Feeding,SELR000755,1513.45,2037.51,2025-04-29
PROD000273,Essential Diaper 379,Toys & Baby Products,Diapers,SELR000806,1699.72,2255.83,2023-06-01
PROD000274,Everyday Bedding 204,Home & Kitchen,Bedding,SELR000098,13345.08,16766.65,2024-01-17
PROD000275,Compact Bag 545,Fashion,Bags,SELR000894,982.6,1501.96,2023-12-06
PROD000276,Smart Non-Fiction 300,Books,Non-Fiction,SELR000365,955.55,1154.05,2023-08-18
PROD000277,Comfort Kids Wear 248,Fashion,Kids Wear,SELR000471,4210.53,6441.13,2024-03-09
PROD000278,Advanced Dairy 821,Grocery,Dairy,SELR000745,462.45,535.6,2025-02-21
PROD000279,Classic Grooming Tools 504,Beauty & Personal Care,Grooming Tools,SELR000893,1273.96,1792.19,2024-11-14
PROD000280,Trendy Home Decor 624,Home & Kitchen,Home Decor,SELR000258,7094.98,8714.19,2023-05-28
PROD000281,Compact Haircare 456,Beauty & Personal Care,Haircare,SELR001129,2416.21,3616.93,2024-03-13
PROD000282,Ultra Haircare 368,Beauty & Personal Care,Haircare,SELR000128,934.53,1187.44,2024-02-02
PROD000283,Basic Toys 443,Toys & Baby Products,Toys,SELR000401,421.91,533.05,2024-01-27
PROD000284,Essential Watches & Jewellery 422,Fashion,Watches & Jewellery,SELR000984,525.5,806.77,2025-08-23
PROD000285,Deluxe Diapers 222,Toys & Baby Products,Diapers,SELR000465,3238.5,4438.06,2025-07-10
PROD000286,Deluxe Camera 758,Electronics,Cameras,SELR001037,4421.32,5634.81,2023-02-05
PROD000287,Comfort Academic 914,Books,Academic,SELR000540,851.69,1058.97,2023-06-25
PROD000288,Everyday Diaper 253,Toys & Baby Products,Diapers,SELR000934,604.48,828.72,2023-08-07
PROD000289,Trendy Storage 255,Home & Kitchen,Storage,SELR000121,1594.4,2002.08,2023-09-09
PROD000290,Comfort Camera 938,Electronics,Cameras,SELR001096,12160.6,14904.74,2023-04-01
PROD000291,Classic Beverages 807,Grocery,Beverages,SELR000339,117.65,137.82,2023-11-20
PROD000292,Ultra Dairy 565,Grocery,Dairy,SELR000285,848.17,958.38,2024-05-06
PROD000293,Everyday Women's Clothing 428,Fashion,Women's Clothing,SELR001089,297.54,388.6,2023-03-02
PROD000294,Smart Kitchen Appliances 183,Home & Kitchen,Kitchen Appliances,SELR000577,4120.37,5798.08,2023-11-22
PROD000295,Compact Packaged Food 454,Grocery,Packaged Food,SELR000689,212.43,225.77,2023-02-04
PROD000296,Comfort Watches & Jewellery 580,Fashion,Watches & Jewellery,SELR000088,379.96,522.04,2023-07-12
PROD000297,Signature Makeup 146,Beauty & Personal Care,Makeup,SELR001107,905.2,1263.5,2024-01-04
PROD000298,Trendy Storage 797,Home & Kitchen,Storage,SELR000765,455.89,608.79,2023-04-14
PROD000299,Comfort Men's Clothing 722,Fashion,Men's Clothing,SELR000686,3085.96,4486.03,2023-10-08
PROD000300,Smart Dairy 575,Grocery,Dairy,SELR000066,53.9,60.87,2023-12-24
PROD000301,Ultra Kids Wear 546,Fashion,Kids Wear,SELR000764,3669.21,4918.83,2023-07-10
PROD000302,Signature Baby Care 402,Toys & Baby Products,Baby Care,SELR000220,259.59,348.29,2025-02-19
PROD000303,Elite Fragrance 407,Beauty & Personal Care,Fragrances,SELR001154,358.49,544.43,2023-09-16
PROD000304,Trendy Home Decor 717,Home & Kitchen,Home Decor,SELR001054,5552.94,6962.45,2023-07-17
PROD000305,Everyday Kitchen Appliance 140,Home & Kitchen,Kitchen Appliances,SELR000181,10602.06,14500.73,2023-01-20
PROD000306,Advanced Cookware 127,Home & Kitchen,Cookware,SELR000723,2264.01,2895.68,2023-10-22
PROD000307,Signature Staples 282,Grocery,Staples,SELR001079,381.03,444.97,2023-04-18
PROD000308,Deluxe Outdoor Gear 712,Sports & Fitness,Outdoor Gear,SELR001166,234.12,302.91,2024-05-27
PROD000309,Smart Comics 478,Books,Comics,SELR000924,1022.03,1215.12,2024-01-24
PROD000310,Deluxe Bedding 618,Home & Kitchen,Bedding,SELR000721,347.46,432.01,2023-05-06
PROD000311,Elite Kids Wear 636,Fashion,Kids Wear,SELR000081,1840.91,2844.28,2023-05-11
PROD000312,Premium Smart Watches 859,Electronics,Smart Watches,SELR000040,1326.8,1511.83,2025-03-19
PROD000313,Premium Comics 840,Books,Comics,SELR000057,404.22,502.68,2023-04-09
PROD000314,Elite Cookware 890,Home & Kitchen,Cookware,SELR000508,570.06,755.31,2023-10-31
PROD000315,Classic Bedding 599,Home & Kitchen,Bedding,SELR000769,2995.75,3689.06,2023-07-24
PROD000316,Signature Bedding 635,Home & Kitchen,Bedding,SELR000977,749.88,1073.34,2025-01-20
PROD000317,Elite Home Decor 753,Home & Kitchen,Home Decor,SELR000352,11011.88,14251.26,2023-08-21
PROD000318,Premium Outdoor Gear 278,Sports & Fitness,Outdoor Gear,SELR001198,6989.15,9492.23,2024-10-10
PROD000319,Basic Skincare 424,Beauty & Personal Care,Skincare,SELR000829,2827.68,4354.25,2024-04-07
PROD000320,Deluxe Educational Toys 920,Toys & Baby Products,Educational Toys,SELR000184,1305.01,1718.64,2023-05-28
PROD000321,Essential Smartphones 146,Electronics,Smartphones,SELR001188,1495.62,1787.96,2023-03-17
PROD000322,Advanced Grooming Tools 244,Beauty & Personal Care,Grooming Tools,SELR000217,432.49,624.38,2025-09-02
PROD000323,Ultra Smartphones 589,Electronics,Smartphones,SELR000590,1185.77,1482.56,2023-07-27
PROD000324,Essential Snack 540,Grocery,Snacks,SELR000126,1318.92,1431.2,2024-02-27
PROD000325,Signature Grooming Tool 500,Beauty & Personal Care,Grooming Tools,SELR000248,919.97,1371.29,2023-06-22
PROD000326,Essential Bedding 463,Home & Kitchen,Bedding,SELR000612,2903.65,4167.18,2023-01-28
PROD000327,Comfort Beverage 681,Grocery,Beverages,SELR000903,222.21,242.76,2023-12-10
PROD000328,Essential Cookware 924,Home & Kitchen,Cookware,SELR000328,2068.7,2755.94,2025-10-16
PROD000329,Pro Watches & Jewellery 666,Fashion,Watches & Jewellery,SELR000583,520.5,820.01,2023-06-10
PROD000330,Smart Storage 295,Home & Kitchen,Storage,SELR000919,3763.29,4911.79,2023-12-22
PROD000331,Comfort Smartphone 454,Electronics,Smartphones,SELR000161,5109.51,5962.31,2023-01-17
PROD000332,Superior Educational Toys 119,Toys & Baby Products,Educational Toys,SELR000271,721.42,960.94,2023-01-26
PROD000333,Basic Self-Help 706,Books,Self-Help,SELR000901,226.05,286.47,2023-02-27
PROD000334,Deluxe Comics 800,Books,Comics,SELR000639,1003.61,1218.48,2023-05-19
PROD000335,Everyday Personal Care Essentials 915,Grocery,Personal Care Essentials,SELR001059,484.96,568.21,2025-05-03
PROD000336,Premium Self-Help 152,Books,Self-Help,SELR000582,159.81,184.45,2024-09-21
PROD000337,Premium Bedding 270,Home & Kitchen,Bedding,SELR001158,403.86,533.78,2023-11-18
PROD000338,Signature Smartphones 455,Electronics,Smartphones,SELR000392,3431.81,4121.25,2023-04-30
PROD000339,Superior Furniture 572,Home & Kitchen,Furniture,SELR000970,1901.91,2403.53,2023-06-04
PROD000340,Signature Toys 339,Toys & Baby Products,Toys,SELR000786,591.3,713.84,2023-06-03
PROD000341,Basic Baby Care 106,Toys & Baby Products,Baby Care,SELR000184,987.33,1251.7,2025-04-28
PROD000342,Ultra Children's Books 811,Books,,SELR001189,131.03,148.31,2024-03-14
PROD000343,Basic Men's Clothing 104,Fashion,Men's Clothing,SELR001183,1971.37,2733.44,2025-03-21
PROD000344,Signature Women's Clothing 861,Fashion,Women's Clothing,SELR000686,1678.46,2661.07,2024-02-08
PROD000345,Smart Dairy 501,Grocery,Dairy,SELR000466,212.12,228.23,2023-10-11
PROD000346,Classic Women's Clothing 751,Fashion,Women's Clothing,SELR000984,1476.95,1957.05,2024-01-01
PROD000347,Superior Fragrance 889,Beauty & Personal Care,Fragrances,SELR000138,1665.32,2462.12,2023-02-24
PROD000348,Essential Home Decor 335,Home & Kitchen,Home Decor,SELR000683,1556.27,1994.98,2023-01-17
PROD000349,Premium Kids Wear 206,Fashion,Kids Wear,SELR001041,1943.68,2912.65,2025-01-11
PROD000350,Ultra Outdoor Gear 188,Sports & Fitness,Outdoor Gear,SELR000792,362.26,503.47,2025-03-24
PROD000351,Premium Baby Care 950,Toys & Baby Products,Baby Care,SELR000184,483.83,688.72,2025-07-03
PROD000352,Ultra Self-Help 824,Books,Self-Help,SELR001035,784.16,917.19,2023-09-23
PROD000353,Everyday Furniture 427,Home & Kitchen,Furniture,SELR000807,853.1,1118.86,2023-12-14
PROD000354,Ultra Home Decor 717,Home & Kitchen,Home Decor,SELR000525,8083.77,10105.12,2023-04-25
PROD000355,Deluxe Toy 926,Toys & Baby Products,Toys,SELR000086,454.36,620.1,2023-04-10
PROD000356,Classic Skincare 112,Beauty & Personal Care,Skincare,SELR000393,133.66,169.32,2023-03-28
PROD000357,Comfort Home Decor 840,Home & Kitchen,Home Decor,SELR000290,6797.93,9110.17,2023-05-13
PROD000358,Advanced Outdoor Gear 749,Sports & Fitness,Outdoor Gear,SELR001000,1961.24,2475.51,2023-08-28
PROD000359,Trendy Bags 244,Fashion,Bags,SELR000022,1162.72,1733.32,2023-12-01
PROD000360,Advanced Smart Watches 244,Electronics,Smart Watches,SELR001016,4935.38,6285.68,2025-02-10
PROD000361,Premium Staple 682,Grocery,Staples,SELR000251,36.38,40.37,2023-06-07
PROD000362,Ultra Makeup 801,Beauty & Personal Care,Makeup,SELR000620,1896.25,2487.66,2024-01-17
PROD000363,Pro Women's Clothing 525,Fashion,Women's Clothing,SELR001141,3729.21,5403.33,2023-05-03
PROD000364,Essential Men's Clothing 735,Fashion,Men's Clothing,SELR000879,393.11,523.85,2023-02-10
PROD000365,Comfort Educational Toys 675,Toys & Baby Products,Educational Toys,SELR000675,472.26,675.3,2023-05-04
PROD000366,Ultra Grooming Tool 363,Beauty & Personal Care,Grooming Tools,SELR001129,2465.93,3499.1,2022-12-15
PROD000367,Trendy Makeup 770,Beauty & Personal Care,Makeup,SELR000472,175.55,243.49,2023-05-14
PROD000368,Superior Tablet 677,Electronics,Tablets,SELR000736,5022.7,5733.87,2025-08-18
PROD000369,Pro Baby Feeding 969,Toys & Baby Products,Baby Feeding,SELR001011,195.83,253.68,2023-12-04
PROD000370,Classic Baby Gear 828,Toys & Baby Products,Baby Gear,SELR000806,552.56,760.32,2024-01-13
PROD000371,Signature Haircare 213,Beauty & Personal Care,Haircare,SELR000914,426.86,535.26,2024-05-24
PROD000372,Trendy Watches & Jewellery 246,Fashion,Watches & Jewellery,SELR000975,264.89,408.1,2024-12-12
PROD000373,Pro Cycling 589,Sports & Fitness,Cycling,SELR000718,2992.31,3710.73,2025-02-13
PROD000374,Classic Packaged Food 192,Grocery,Packaged Food,SELR000589,888.82,1012.82,2025-02-04
PROD000375,Ultra Children's Books 966,Books,Children's Books,SELR000324,145.4,170.37,2023-02-20
PROD000376,Ultra Toys 159,Toys & Baby Products,Toys,SELR000357,4558.92,5935.42,2023-12-21
PROD000377,Signature Grooming Tools 299,Beauty & Personal Care,Grooming Tools,SELR000760,257.14,361.86,2023-01-13
PROD000378,Signature Women's Clothing 322,Fashion,Women's Clothing,SELR001094,452.86,714.21,2023-03-24
PROD000379,Signature Bedding 847,Home & Kitchen,Bedding,SELR000814,7753.73,10887.75,2023-07-30
PROD000380,Ultra Staples 748,Grocery,Staples,SELR000827,335.62,383.71,2023-09-24
PROD000381,Essential Bags 277,Fashion,Bags,SELR000429,632.98,1017.58,2023-11-29
PROD000382,Advanced Kids Wear 824,Fashion,Kids Wear,SELR000879,379.23,526.78,2024-09-09
PROD000383,Smart Cycling 436,Sports & Fitness,Cycling,SELR000210,11646.02,16771.42,2023-04-06
PROD000384,Elite Bedding 440,Home & Kitchen,Bedding,SELR000140,2397.44,3200.09,2023-05-10
PROD000385,Superior Beverages 986,Grocery,Beverages,SELR000582,47.38,53.97,2023-10-25
PROD000386,Signature Watches & Jewellery 873,Fashion,Watches & Jewellery,SELR000196,273.46,385.58,2024-02-05
PROD000387,Advanced Women's Clothing 465,Fashion,Women's Clothing,SELR000812,837.79,1351.26,2023-12-31
PROD000388,Essential Women's Clothing 626,Fashion,Women's Clothing,SELR000645,4107.83,6740.53,2024-02-14
PROD000389,Ultra Yoga Accessories 505,Sports & Fitness,Yoga Accessories,SELR001000,5266.03,6701.01,2025-06-24
PROD000390,Smart Children's Books 214,Books,Children's Books,SELR000938,110.86,132.66,2023-07-08
PROD000391,Deluxe Bedding 451,Home & Kitchen,Bedding,SELR001119,1013.76,1389.56,2023-11-14
PROD000392,Classic Bedding 623,Home & Kitchen,Bedding,SELR000608,1370.63,1952.97,2022-12-31
PROD000393,Compact Accessories 870,Electronics,Accessories,SELR001069,4144.07,4840.44,2024-01-31
PROD000394,Everyday Sportswear 278,Sports & Fitness,Sportswear,SELR000519,4475.67,6030.99,2024-01-23
PROD000395,Advanced Educational Toys 656,Toys & Baby Products,Educational Toys,SELR001087,367.17,502.72,2023-07-17
PROD000396,Classic Comic 333,Books,Comics,SELR001067,403.33,459.29,2023-07-25
PROD000397,Essential Kids Wear 666,Fashion,Kids Wear,SELR000555,964.9,1564.63,2023-07-28
PROD000398,Superior Makeup 801,Beauty & Personal Care,Makeup,SELR000661,237.28,326.11,2023-01-29
PROD000399,Essential Kids Wear 946,Fashion,Kids Wear,SELR000270,555.05,825.87,2023-03-01
PROD000400,Advanced Cameras 419,Electronics,Cameras,SELR000603,58261.74,67337.4,2023-10-29
PROD000401,Signature Watches & Jewellery 246,Fashion,Watches & Jewellery,SELR000416,2775.72,4422.84,2022-12-12
PROD000402,Deluxe Laptops 985,Electronics,Laptops,SELR000565,2503.39,3101.87,2025-04-17
PROD000403,Advanced Kids Wear 960,Fashion,Kids Wear,SELR000975,4348.13,7104.44,2023-04-16
PROD000404,Compact Fiction 545,Books,Fiction,SELR000348,448.73,514.83,2023-01-30
PROD000405,Compact Kids Wear 288,Fashion,Kids Wear,SELR000009,352.98,491.83,2023-08-28
PROD000406,Comfort Children's Books 615,Books,Children's Books,SELR000650,443.8,527.91,2023-04-02
PROD000407,Elite Toy 412,Toys & Baby Products,Toys,SELR000134,1740.26,2431.05,2024-10-04
PROD000408,Comfort Makeup 165,Beauty & Personal Care,Makeup,SELR001065,214.49,326.36,2023-12-29
PROD000409,Comfort Kitchen Appliances 440,Home & Kitchen,Kitchen Appliances,SELR000690,384.44,492.44,2025-04-11
PROD000410,Signature Comics 749,Books,Comics,SELR001067,755.98,871.7,2024-02-16
PROD000411,Pro Accessories 310,Electronics,Accessories,SELR000485,2106.27,2686.8,2023-05-28
PROD000412,Ultra Home Decor 465,Home & Kitchen,Home Decor,SELR000147,12573.12,17689.56,2023-06-01
PROD000413,Basic Furniture 153,Home & Kitchen,Furniture,SELR000742,611.18,781.5,2024-10-21
PROD000414,Smart Staple 454,Grocery,Staples,SELR000339,75.28,81.5,2024-05-22
PROD000415,Trendy Snacks 867,Grocery,Snacks,SELR000666,1336.23,1443.02,2023-12-26
PROD000416,Basic Personal Care Essentials 358,Grocery,Personal Care Essentials,SELR000012,556.88,593.71,2023-05-07
PROD000417,Superior Cycling 427,Sports & Fitness,Cycling,SELR000004,1853.53,2257.07,2023-07-01
PROD000418,Superior Grooming Tools 238,Beauty & Personal Care,Grooming Tools,SELR001054,146.39,193.1,2023-07-18
PROD000419,Advanced Beverages 783,Grocery,Beverages,SELR000136,1121.23,1274.45,2022-12-27
PROD000420,Essential Beverages 234,Grocery,Beverages,SELR001137,383.56,420.27,2023-04-14
PROD000421,Ultra Bedding 121,Home & Kitchen,Bedding,SELR000422,5805.25,7992.42,2023-01-30
PROD000422,Compact Toy 181,Toys & Baby Products,Toys,SELR000379,757.15,1037.79,2025-10-02
PROD000423,Trendy Beverages 151,Grocery,Beverages,SELR000566,891.99,1048.3,2025-04-09
PROD000424,Classic Bedding 421,Home & Kitchen,Bedding,SELR000122,17750.72,23649.49,2022-11-30
PROD000425,Premium Tablets 727,Electronics,Tablets,SELR001099,923.94,1054.45,2022-11-30
PROD000426,Advanced Footwear 226,Fashion,Footwear,SELR001038,441.61,620.55,2023-12-07
PROD000427,Advanced Children's Books 951,Books,Children's Books,SELR001067,243.36,301.86,2023-04-29
PROD000428,Elite Headphones 211,Electronics,Headphones,SELR000368,8073.52,9825.11,2023-12-20
PROD000429,Superior Furniture 251,Home & Kitchen,Furniture,SELR000070,16039.8,19749.59,2025-03-11
PROD000430,Premium Skincare 962,Beauty & Personal Care,Skincare,SELR000362,125.69,182.21,2023-11-22
PROD000431,Everyday Staple 420,Grocery,Staples,SELR000066,254.21,284.19,2023-05-22
PROD000432,Pro Snacks 753,Grocery,Snacks,SELR000450,845.08,911.9,2023-04-15
PROD000433,Smart Self-Help 316,Books,Self-Help,SELR000294,414.17,533.35,2023-10-25
PROD000434,Ultra Home Decor 388,Home & Kitchen,Home Decor,SELR000826,1861.73,2519.63,2025-04-24
PROD000435,Superior Bag 473,Fashion,Bags,SELR001005,306.06,435.28,2025-05-15
PROD000436,Comfort Outdoor Gear 359,Sports & Fitness,Outdoor Gear,SELR000269,236.94,318.24,2023-05-13
PROD000437,Smart Bags 820,Fashion,Bags,SELR000596,1377.67,2249.46,2023-09-05
PROD000438,Basic Haircare 722,Beauty & Personal Care,Haircare,SELR000296,936.77,1171.81,2025-08-08
PROD000439,Compact Diapers 717,Toys & Baby Products,Diapers,SELR000189,2786.16,3573.01,2024-01-10
PROD000440,Deluxe Skincare 415,Beauty & Personal Care,,SELR000001,1195.89,1589.58,2023-10-19
PROD000441,Classic Cycling 747,Sports & Fitness,Cycling,SELR000403,4495.98,6437.68,2023-05-28
PROD000442,Premium Outdoor Gear 204,Sports & Fitness,Outdoor Gear,SELR001040,276.74,369.75,2023-12-20
PROD000443,Essential Staple 226,Grocery,Staples,SELR000423,248.46,271.9,2022-12-29
PROD000444,Advanced Bedding 758,Home & Kitchen,Bedding,SELR000579,1215.26,1671.61,2023-12-14
PROD000445,Ultra Cookware 631,Home & Kitchen,Cookware,SELR000911,994.1,1219.8,2023-06-05
PROD000446,Deluxe Men's Clothing 504,Fashion,Men's Clothing,SELR000098,2309.29,3507.39,2023-03-13
PROD000447,Elite Makeup 528,Beauty & Personal Care,Makeup,SELR000936,268.72,413.42,2023-12-13
PROD000448,Signature Watches & Jewellery 843,Fashion,Watches & Jewellery,SELR000969,3355.15,5494.16,2023-09-25
PROD000449,Everyday Storage 209,Home & Kitchen,Storage,SELR000580,2443.18,3112.82,2025-09-24
PROD000450,Advanced Self-Help 444,Books,Self-Help,SELR000310,152.75,197.16,2023-03-29
PROD000451,Pro Headphones 783,Electronics,Headphones,SELR000485,40217.52,49603.03,2023-06-22
PROD000452,Signature Grooming Tool 491,Beauty & Personal Care,Grooming Tools,SELR000093,620.66,847.39,2023-09-12
PROD000453,Signature Bags 950,Fashion,Bags,SELR000741,1909.66,2488.92,2024-05-09
PROD000454,Premium Watches & Jewellery 889,Fashion,Watches & Jewellery,SELR000125,1137.76,1749.34,2023-05-14
PROD000455,Ultra Cameras 799,Electronics,Cameras,SELR000417,22010.93,25999.19,2025-08-04
PROD000456,Comfort Bags 115,Fashion,Bags,SELR000130,2154.23,2872.77,2024-06-10
PROD000457,Basic Diaper 333,Toys & Baby Products,Diapers,SELR000710,339.89,420.16,2023-05-19
PROD000458,Smart Baby Care 342,Toys & Baby Products,Baby Care,SELR000662,493.88,635.16,2024-02-01
PROD000459,Advanced Team Sports 449,Sports & Fitness,Team Sports,SELR000034,924.59,1217.19,2024-02-04
PROD000460,Pro Haircare 670,Beauty & Personal Care,Haircare,SELR000218,488.82,682.95,2023-04-09
PROD000461,Everyday Self-Help 370,Books,Self-Help,SELR000516,647.3,741.53,2023-08-09
PROD000462,Signature Baby Feeding 345,Toys & Baby Products,Baby Feeding,SELR000381,513.07,615.7,2023-12-31
PROD000463,Premium Kitchen Appliances 424,Home & Kitchen,Kitchen Appliances,SELR000132,336.76,457.81,2023-08-01
PROD000464,Signature Accessories 100,Electronics,Accessories,SELR001001,37678.9,43521.53,2023-11-02
PROD000465,Pro Yoga Accessories 404,Sports & Fitness,,SELR000545,1036.72,1298.46,2023-11-29
PROD000466,Deluxe Baby Care 784,Toys & Baby Products,Baby Care,SELR000946,247.49,351.69,2023-08-14
PROD000467,Basic Bags 559,Fashion,Bags,SELR001078,1306.49,2020.76,2023-05-11
PROD000468,Pro Kitchen Appliance 927,Home & Kitchen,Kitchen Appliances,SELR000082,11098.33,15041.91,2023-07-26
PROD000469,Compact Kitchen Appliances 414,Home & Kitchen,Kitchen Appliances,SELR000267,627.62,868.66,2023-12-14
PROD000470,Essential Home Decor 852,Home & Kitchen,Home Decor,SELR000768,6409.64,8430.01,2023-04-22
