order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total
ORDR000222,CUST028721,2024-01-03,Delivered,,2024-01-05,2024-01-11,2024-01-08,Ghaziabad,Uttar Pradesh,10209.14
ORDR000223,CUST003831,2024-01-03,Delivered,,2024-01-03,2024-01-10,2024-01-10,Thrissur,Kerala,8041.04
ORDR000224,CUST030897,2024-01-03,Delivered,,2024-01-03,2024-01-11,2024-01-07,Chennai,Tamil Nadu,354.4
ORDR000225,CUST017947,2024-01-03,Delivered,,2024-01-05,2024-01-12,2024-01-09,Kollam,Kerala,21413.04
ORDR000226,CUST039608,2024-01-03,Delivered,,2024-01-04,2024-01-11,2024-01-06,Mumbai,Maharashtra,5305.08
ORDR000227,CUST023150,2024-01-03,Delivered,,2024-01-04,2024-01-15,2024-01-07,Mumbai,Maharashtra,3401.46
ORDR000228,CUST011797,2024-01-03,Delivered,,2024-01-03,2024-01-06,2024-01-07,Pune,Maharashtra,4486.84
ORDR000229,CUST012219,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-07,Noida,Uttar Pradesh,1695.08
ORDR000230,CUST011363,2024-01-03,Returned,,2024-01-03,2024-01-04,2024-01-06,Pune,Maharashtra,154.7
ORDR000231,CUST000610,2024-01-03,Delivered,,2024-01-04,2024-01-09,2024-01-06,Mumbai,Maharashtra,18843.36
ORDR000232,CUST032641,2024-01-03,Delivered,,2024-01-03,2024-01-13,2024-01-08,Warangal,Telangana,23698.09
ORDR000233,CUST028831,2024-01-03,Delivered,,2024-01-04,2024-01-10,2024-01-08,Mysuru,Karnataka,987.3
ORDR000234,CUST032299,2024-01-03,Delivered,,2024-01-04,2024-01-08,2024-01-08,Indore,Madhya Pradesh,7379.47
ORDR000235,CUST039935,2024-01-03,Delivered,,2024-01-05,2024-01-09,2024-01-07,Bengaluru,Karnataka,1425.36
ORDR000236,CUST037746,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-06,Pune,Maharashtra,11135.82
ORDR000237,CUST018617,2024-01-03,Delivered,,2024-01-05,2024-01-10,2024-01-07,Kanpur,Uttar Pradesh,1917.11
ORDR000238,CUST031202,2024-01-03,Delivered,,2024-01-05,2024-01-09,2024-01-08,Kozhikode,Kerala,29665.87
ORDR000239,CUST000418,2024-01-03,Delivered,,2024-01-05,2024-01-13,2024-01-10,Solapur,Maharashtra,9353.71
ORDR000240,CUST033313,2024-01-03,Delivered,,2024-01-03,2024-01-13,2024-01-08,Patna,Bihar,12013.87
ORDR000241,CUST008824,2024-01-03,Delivered,,2024-01-03,2024-01-05,2024-01-09,Dhanbad,Jharkhand,6133.45
ORDR000242,CUST013091,2024-01-03,Cancelled,Payment issue,,,,Pune,Maharashtra,2295.16
ORDR000243,CUST009112,2024-01-03,Delivered,,2024-01-04,2024-01-07,2024-01-07,Delhi,Delhi,2288.16
ORDR000244,CUST026388,2024-01-03,Delivered,,2024-01-03,2024-01-08,2024-01-06,Hyderabad,Telangana,12392.86
ORDR000245,CUST003165,2024-01-03,Delivered,,2024-01-05,2024-01-15,2024-01-06,Gurugram,Haryana,3581.73
ORDR000246,CUST032761,2024-01-03,Delivered,,2024-01-05,2024-01-10,2024-01-08,Kolkata,West Bengal,587.29
ORDR000247,CUST000462,2024-01-03,Pending,,,,2024-01-08,Madurai,Tamil Nadu,374.72
ORDR000248,CUST039279,2024-01-03,Delivered,,2024-01-03,2024-01-05,2024-01-06,Hyderabad,Telangana,20762.59
ORDR000249,CUST017958,2024-01-03,Delivered,,2024-01-03,2024-01-09,2024-01-07,Pune,Maharashtra,215.3
ORDR000250,CUST012419,2024-01-03,Cancelled,Pricing issue,,,,Warangal,Telangana,20141.09
ORDR000251,CUST030981,2024-01-03,Delivered,,2024-01-04,2024-01-16,2024-01-08,Delhi,Delhi,3222.2
ORDR000252,CUST037820,2024-01-03,Delivered,,2024-01-03,2024-01-05,2024-01-06,Mumbai,Maharashtra,2322.12
ORDR000253,CUST031053,2024-01-03,Delivered,,2024-01-05,2024-01-07,2024-01-08,Noida,Uttar Pradesh,597.0
ORDR000254,CUST034003,2024-01-03,Delivered,,2024-01-04,2024-01-08,2024-01-07,Mumbai,Maharashtra,845.67
ORDR000255,CUST034052,2024-01-03,Delivered,,2024-01-05,2024-01-08,2024-01-07,Chennai,Tamil Nadu,5190.21
ORDR000256,CUST005099,2024-01-04,Returned,,2024-01-06,2024-01-07,2024-01-08,Mumbai,Maharashtra,788.97
ORDR000257,CUST011363,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-08,Pune,Maharashtra,354.94
ORDR000258,CUST022746,2024-01-04,Delivered,,2024-01-06,2024-01-18,2024-01-10,Nagpur,Maharashtra,25056.79
ORDR000259,CUST031261,2024-01-04,Delivered,,2024-01-06,2024-01-13,2024-01-09,Patna,Bihar,168.39
ORDR000260,CUST001423,2024-01-04,Delivered,,2024-01-04,2024-01-07,2024-01-09,Bhopal,Madhya Pradesh,9639.2
ORDR000261,CUST022935,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-10,Kochi,Kerala,640.23
ORDR000262,CUST017650,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-08,Visakhapatnam,Andhra Pradesh,20741.75
ORDR000263,CUST032458,2024-01-04,Delivered,,2024-01-04,2024-01-10,2024-01-10,Jaipur,Rajasthan,42827.9
ORDR000264,CUST036361,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-08,Delhi,Delhi,35009.37
ORDR000265,CUST000807,2024-01-04,Delivered,,2024-01-04,2024-01-10,2024-01-10,Nagpur,Maharashtra,3109.44
ORDR000266,CUST032280,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-10,Chandigarh,Chandigarh,31122.61
ORDR000267,CUST004901,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Ghaziabad,Uttar Pradesh,453.53
ORDR000268,CUST022933,2024-01-04,Delivered,,2024-01-05,2024-01-09,2024-01-08,Ahmedabad,Gujarat,293.13
ORDR000269,CUST027801,2024-01-04,Delivered,,2024-01-06,2024-01-13,2024-01-09,Jaipur,Rajasthan,3723.4
ORDR000270,CUST016940,2024-01-04,Delivered,,2024-01-05,2024-01-09,2024-01-08,Bengaluru,Karnataka,132522.19
ORDR000271,CUST002519,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-12,Bareilly,Uttar Pradesh,82578.76
ORDR000272,CUST007322,2024-01-04,Cancelled,Delayed processing,,,,Kolkata,West Bengal,421.49
ORDR000273,CUST034645,2024-01-04,Delivered,,2024-01-06,2024-01-09,2024-01-07,Chennai,Tamil Nadu,6260.23
ORDR000274,CUST022640,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Mumbai,Maharashtra,44614.85
ORDR000275,CUST034607,2024-01-04,Delivered,,2024-01-06,2024-01-13,2024-01-11,Dimapur,Nagaland,23304.04
ORDR000276,CUST020600,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Chandigarh,Chandigarh,1211.38
ORDR000277,CUST014135,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Ahmedabad,Gujarat,6478.4
ORDR000278,CUST007032,2024-01-04,Delivered,,2024-01-06,2024-01-09,2024-01-08,Kanpur,Uttar Pradesh,5544.29
ORDR000279,CUST014142,2024-01-04,Delivered,,2024-01-05,2024-01-08,2024-01-10,Hubballi,Karnataka,420.09
ORDR000280,CUST002265,2024-01-04,Delivered,,2024-01-05,2024-01-11,2024-01-09,Hubballi,Karnataka,239395.9
ORDR000281,CUST032357,2024-01-04,Shipped,,2024-01-06,,2024-01-08,Noida,Uttar Pradesh,3704.23
ORDR000282,CUST018787,2024-01-04,Delivered,,2024-01-06,2024-01-11,2024-01-09,Ghaziabad,Uttar Pradesh,43887.53
ORDR000283,CUST028410,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-10,Bikaner,Rajasthan,1222.3
ORDR000284,CUST035661,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Mumbai,Maharashtra,2110.74
ORDR000285,CUST006339,2024-01-04,Delivered,,2024-01-05,2024-01-12,2024-01-10,Madurai,Tamil Nadu,426.41
ORDR000286,CUST016203,2024-01-04,Returned,,2024-01-04,2024-01-07,2024-01-09,Ahmedabad,Gujarat,11102.03
ORDR000287,CUST026334,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-10,Kochi,Kerala,524.97
ORDR000288,CUST035582,2024-01-04,Returned,,2024-01-06,2024-01-11,2024-01-07,Bengaluru,Karnataka,5101.15
ORDR000289,CUST035337,2024-01-04,Delivered,,2024-01-04,2024-01-05,2024-01-07,Mumbai,Maharashtra,36609.75
ORDR000290,CUST002174,2024-01-04,Cancelled,Address issue,,,,Chennai,Tamil Nadu,1867.46
ORDR000291,CUST009648,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-09,Hyderabad,Telangana,5372.97
ORDR000292,CUST010203,2024-01-04,Delivered,,2024-01-05,2024-01-08,2024-01-09,Rajkot,Gujarat,4381.27
ORDR000293,CUST011466,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-09,Rajkot,Gujarat,6710.44
ORDR000294,CUST009775,2024-01-04,Delivered,,2024-01-06,2024-01-14,2024-01-10,Nashik,Maharashtra,3768.44
ORDR000295,CUST001614,2024-01-04,Delivered,,2024-01-04,2024-01-13,2024-01-11,Ranchi,Jharkhand,72214.84
ORDR000296,CUST011820,2024-01-04,Returned,,2024-01-06,2024-01-11,2024-01-10,Vijayawada,Andhra Pradesh,2795.64
ORDR000297,CUST006821,2024-01-04,Returned,,2024-01-06,2024-01-11,2024-01-09,Bhubaneswar,Odisha,2402.38
ORDR000298,CUST033769,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-09,Visakhapatnam,Andhra Pradesh,4775.06
ORDR000299,CUST038967,2024-01-04,Returned,,2024-01-06,2024-01-09,2024-01-07,Noida,Uttar Pradesh,20302.31
ORDR000300,CUST032132,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-10,Coimbatore,Tamil Nadu,1949.91
ORDR000301,CUST002375,2024-01-04,Cancelled,Customer changed mind,,,,Bengaluru,Karnataka,61180.5
ORDR000302,CUST033671,2024-01-04,Returned,,2024-01-04,2024-01-09,2024-01-08,Hyderabad,Telangana,1112.15
ORDR000303,CUST022642,2024-01-04,Cancelled,Customer changed mind,,,,Bengaluru,Karnataka,3465.34
ORDR000304,CUST005220,2024-01-04,Delivered,,2024-01-06,2024-01-12,2024-01-09,Nagpur,Maharashtra,24612.86
ORDR000305,CUST025016,2024-01-04,Delivered,,2024-01-06,2024-01-12,2024-01-09,Bengaluru,Karnataka,1294.96
ORDR000306,CUST029732,2024-01-04,Delivered,,2024-01-04,2024-01-07,2024-01-07,Hyderabad,Telangana,6061.19
ORDR000307,CUST020151,2024-01-04,Delivered,,2024-01-05,2024-01-12,2024-01-10,Indore,Madhya Pradesh,2257.63
ORDR000308,CUST006949,2024-01-04,Delivered,,2024-01-05,2024-01-08,2024-01-08,Bengaluru,Karnataka,834.78
ORDR000309,CUST016398,2024-01-04,Returned,,2024-01-06,2024-01-09,2024-01-10,Prayagraj,Uttar Pradesh,73377.14
ORDR000310,CUST020189,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Kolkata,West Bengal,18340.51
ORDR000311,CUST019115,2024-01-04,Returned,,2024-01-05,2024-01-09,2024-01-08,Ahmedabad,Gujarat,5593.45
ORDR000312,CUST031844,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-12,Gorakhpur,Uttar Pradesh,34377.1
ORDR000313,CUST022867,2024-01-04,Pending,,,,2024-01-08,Rajkot,Gujarat,1235.19
ORDR000314,CUST017084,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-11,Udaipur,Rajasthan,51362.18
ORDR000315,CUST029049,2024-01-04,Delivered,,2024-01-04,2024-01-06,2024-01-08,Noida,Uttar Pradesh,588.07
ORDR000316,CUST001146,2024-01-04,Delivered,,2024-01-05,2024-01-12,2024-01-12,Ajmer,Rajasthan,73917.79
ORDR000317,CUST008235,2024-01-04,Delivered,,2024-01-05,2024-01-11,2024-01-10,Prayagraj,Uttar Pradesh,433.91
ORDR000318,CUST034177,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Rajkot,Gujarat,1381.45
ORDR000319,CUST012939,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-10,Mysuru,Karnataka,1291.25
ORDR000320,CUST024088,2024-01-04,Delivered,,2024-01-06,2024-01-10,2024-01-09,Visakhapatnam,Andhra Pradesh,4086.64
ORDR000321,CUST027083,2024-01-04,Delivered,,2024-01-06,2024-01-15,2024-01-08,Mumbai,Maharashtra,1264.23
ORDR000322,CUST027592,2024-01-04,Delivered,,2024-01-04,2024-01-06,2024-01-08,Ahmedabad,Gujarat,1987.78
ORDR000323,CUST024273,2024-01-04,Delivered,,2024-01-04,2024-01-08,2024-01-08,Mumbai,Maharashtra,1858.09
ORDR000324,CUST036649,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-10,Patna,Bihar,4888.74
ORDR000325,CUST030897,2024-01-04,Cancelled,Payment issue,,,,Prayagraj,Uttar Pradesh,360.29
ORDR000326,CUST017755,2024-01-04,Delivered,,2024-01-05,2024-01-09,2024-01-08,Jaipur,Rajasthan,35930.94
ORDR000327,CUST005813,2024-01-04,Delivered,,2024-01-05,2024-01-14,2024-01-10,Vadodara,Gujarat,2645.75
ORDR000328,CUST021662,2024-01-04,Cancelled,Customer changed mind,,,,Agra,Uttar Pradesh,15973.99
ORDR000329,CUST021984,2024-01-04,Delivered,,2024-01-05,2024-01-13,2024-01-12,Bareilly,Uttar Pradesh,504.5
ORDR000330,CUST022656,2024-01-04,Shipped,,2024-01-04,,2024-01-09,Visakhapatnam,Andhra Pradesh,2837.93
ORDR000331,CUST012710,2024-01-04,Returned,,2024-01-06,2024-01-10,2024-01-09,Delhi,Delhi,906.65
ORDR000332,CUST013380,2024-01-04,Delivered,,2024-01-04,2024-01-10,2024-01-10,Prayagraj,Uttar Pradesh,1125.71
ORDR000333,CUST027034,2024-01-04,Delivered,,2024-01-06,2024-01-09,2024-01-09,Surat,Gujarat,46651.6
ORDR000334,CUST002622,2024-01-04,Delivered,,2024-01-05,2024-01-06,2024-01-08,Patna,Bihar,2534.34
ORDR000335,CUST017589,2024-01-04,Delivered,,2024-01-05,2024-01-11,2024-01-08,Amritsar,Punjab,1281.03
ORDR000336,CUST008335,2024-01-04,Delivered,,2024-01-05,2024-01-10,2024-01-09,Rourkela,Odisha,821.8
ORDR000337,CUST007929,2024-01-04,Cancelled,Customer changed mind,,,,Kanpur,Uttar Pradesh,23453.99
ORDR000338,CUST037971,2024-01-04,Delivered,,2024-01-04,2024-01-09,2024-01-08,Kanpur,Uttar Pradesh,14369.1
ORDR000339,CUST030363,2024-01-04,Delivered,,2024-01-05,2024-01-07,2024-01-08,Mumbai,Maharashtra,7537.48
ORDR000340,CUST010528,2024-01-05,Cancelled,Product unavailable,,,,Varanasi,Uttar Pradesh,471.48
ORDR000341,CUST012033,2024-01-05,Shipped,,2024-01-05,,2024-01-11,Surat,Gujarat,6811.12
ORDR000342,CUST005984,2024-01-05,Delivered,,2024-01-06,2024-01-16,2024-01-13,Gorakhpur,Uttar Pradesh,26674.22
ORDR000343,CUST031499,2024-01-05,Delivered,,2024-01-07,2024-01-12,2024-01-11,Kochi,Kerala,194.74
ORDR000344,CUST001119,2024-01-05,Delivered,,2024-01-05,2024-01-11,2024-01-10,Indore,Madhya Pradesh,757.81
ORDR000345,CUST021118,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-09,Thiruvananthapuram,Kerala,5671.85
ORDR000346,CUST022258,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-10,Ahmedabad,Gujarat,104033.54
ORDR000347,CUST038507,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Mumbai,Maharashtra,1647.09
ORDR000348,CUST025879,2024-01-05,Delivered,,2024-01-06,2024-01-13,2024-01-11,Meerut,Uttar Pradesh,8027.37
ORDR000349,CUST007711,2024-01-05,Delivered,,2024-01-05,2024-01-14,2024-01-10,Solapur,Maharashtra,550.49
ORDR000350,CUST034414,2024-01-05,Delivered,,2024-01-05,2024-01-06,2024-01-09,Visakhapatnam,Andhra Pradesh,2292.21
ORDR000351,CUST022305,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-10,Indore,Madhya Pradesh,5676.66
ORDR000352,CUST006951,2024-01-05,Delivered,,2024-01-06,2024-01-17,2024-01-10,Coimbatore,Tamil Nadu,1031.32
ORDR000353,CUST014270,2024-01-05,Delivered,,2024-01-07,2024-01-10,2024-01-09,Dehradun,Uttarakhand,2711.2
ORDR000354,CUST037762,2024-01-05,Delivered,,2024-01-06,2024-01-08,2024-01-08,Delhi,Delhi,15000.75
ORDR000355,CUST031474,2024-01-05,Cancelled,Product unavailable,,,,Bengaluru,Karnataka,451.09
ORDR000356,CUST008828,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-09,Chennai,Tamil Nadu,3382.63
ORDR000357,CUST005298,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-11,Visakhapatnam,Andhra Pradesh,3906.68
ORDR000358,CUST023776,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-11,Kochi,Kerala,356.07
ORDR000359,CUST032901,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Surat,Gujarat,7135.57
ORDR000360,CUST034177,2024-01-05,Delivered,,2024-01-05,2024-01-07,2024-01-09,Rajkot,Gujarat,218.7
ORDR000361,CUST019007,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-10,Jaipur,Rajasthan,859.45
ORDR000362,CUST039669,2024-01-05,Delivered,,2024-01-06,2024-01-11,2024-01-11,Meerut,Uttar Pradesh,424.08
ORDR000363,CUST009652,2024-01-05,Delivered,,2024-01-06,2024-01-18,2024-01-10,Bhopal,Madhya Pradesh,36277.94
ORDR000364,CUST035364,2024-01-05,Delivered,,2024-01-06,2024-01-07,2024-01-09,Agra,Uttar Pradesh,8864.37
ORDR000365,CUST013135,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-09,Ahmedabad,Gujarat,880.84
ORDR000366,CUST032254,2024-01-05,Delivered,,2024-01-07,2024-01-13,2024-01-10,Lucknow,Uttar Pradesh,24072.08
ORDR000367,CUST030598,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-09,Mumbai,Maharashtra,9115.36
ORDR000368,CUST022535,2024-01-05,Delivered,,2024-01-06,2024-01-09,2024-01-10,Dhanbad,Jharkhand,11767.5
ORDR000369,CUST037556,2024-01-05,Delivered,,2024-01-05,2024-01-06,2024-01-08,Gurugram,Haryana,151.24
ORDR000370,CUST020818,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Patna,Bihar,6697.26
ORDR000371,CUST019064,2024-01-05,Delivered,,2024-01-07,2024-01-09,2024-01-09,Ahmedabad,Gujarat,271.93
ORDR000372,CUST007931,2024-01-05,Delivered,,2024-01-07,2024-01-09,2024-01-09,Delhi,Delhi,273.14
ORDR000373,CUST028442,2024-01-05,Delivered,,2024-01-06,2024-01-09,2024-01-09,Gurugram,Haryana,349.11
ORDR000374,CUST020875,2024-01-05,Cancelled,Customer changed mind,,,,Raipur,Chhattisgarh,8551.7
ORDR000375,CUST016111,2024-01-05,Delivered,,2024-01-07,2024-01-11,2024-01-09,Delhi,Delhi,5719.58
ORDR000376,CUST021826,2024-01-05,Delivered,,2024-01-07,2024-01-15,2024-01-10,Thiruvananthapuram,Kerala,135.7
ORDR000377,CUST028407,2024-01-05,Returned,,2024-01-06,2024-01-15,2024-01-10,Bengaluru,Karnataka,897.94
ORDR000378,CUST010960,2024-01-05,Delivered,,2024-01-06,2024-01-11,2024-01-08,Pune,Maharashtra,2351.33
ORDR000379,CUST004045,2024-01-05,Shipped,,2024-01-06,,2024-01-10,Shimla,Himachal Pradesh,280.47
ORDR000380,CUST006647,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-08,Ahmedabad,Gujarat,18090.69
ORDR000381,CUST038320,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-11,Mangaluru,Karnataka,2566.06
ORDR000382,CUST003413,2024-01-05,Cancelled,Product unavailable,,,,Bengaluru,Karnataka,878.53
ORDR000383,CUST019581,2024-01-05,Delivered,,2024-01-06,2024-01-08,2024-01-08,Delhi,Delhi,1272.49
ORDR000384,CUST016322,2024-01-05,Returned,,2024-01-07,2024-01-14,2024-01-10,Hyderabad,Telangana,11350.02
ORDR000385,CUST006584,2024-01-05,Delivered,,2024-01-07,2024-01-13,2024-01-12,Rourkela,Odisha,202.65
ORDR000386,CUST036852,2024-01-05,Delivered,,2024-01-05,2024-01-09,2024-01-08,Delhi,Delhi,25832.55
ORDR000387,CUST011692,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-10,Mumbai,Maharashtra,762.19
ORDR000388,CUST014761,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-11,Agra,Uttar Pradesh,1169.29
ORDR000389,CUST036843,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-09,Pune,Maharashtra,1009.72
ORDR000390,CUST015891,2024-01-05,Delivered,,2024-01-07,2024-01-13,2024-01-12,Tiruchirappalli,Tamil Nadu,896.84
ORDR000391,CUST029293,2024-01-05,Delivered,,2024-01-06,2024-01-08,2024-01-09,Mumbai,Maharashtra,1685.79
ORDR000392,CUST006558,2024-01-05,Cancelled,Pricing issue,,,,Rourkela,Odisha,1953.76
ORDR000393,CUST020971,2024-01-05,Delivered,,2024-01-05,2024-01-11,2024-01-09,Pune,Maharashtra,8491.43
ORDR000394,CUST021640,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-10,Kanpur,Uttar Pradesh,10704.83
ORDR000395,CUST008432,2024-01-05,Delivered,,2024-01-07,2024-01-08,2024-01-08,Kolkata,West Bengal,28212.47
ORDR000396,CUST027660,2024-01-05,Delivered,,2024-01-07,2024-01-10,2024-01-10,Kolkata,West Bengal,8873.04
ORDR000397,CUST033292,2024-01-05,Delivered,,2024-01-07,2024-01-12,2024-01-10,Kolkata,West Bengal,2922.32
ORDR000398,CUST007575,2024-01-05,Cancelled,Address issue,,,,Surat,Gujarat,31563.54
ORDR000399,CUST010387,2024-01-05,Delivered,,2024-01-06,2024-01-08,2024-01-08,Kolkata,West Bengal,589.51
ORDR000400,CUST027642,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-10,Bhubaneswar,Odisha,90801.62
ORDR000401,CUST012255,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-09,Mumbai,Maharashtra,1411.14
ORDR000402,CUST026977,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-11,Madurai,Tamil Nadu,640.95
ORDR000403,CUST021981,2024-01-05,Delivered,,2024-01-05,2024-01-09,2024-01-09,Noida,Uttar Pradesh,10327.71
ORDR000404,CUST018201,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-09,Mumbai,Maharashtra,2337.42
ORDR000405,CUST033192,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-12,Kota,Rajasthan,4037.65
ORDR000406,CUST031069,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-11,Vadodara,Gujarat,1153.44
ORDR000407,CUST004963,2024-01-05,Delivered,,2024-01-07,2024-01-12,2024-01-09,Dehradun,Uttarakhand,7510.38
ORDR000408,CUST008188,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-10,Bengaluru,Karnataka,8978.95
ORDR000409,CUST000767,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-11,Madurai,Tamil Nadu,7250.4
ORDR000410,CUST018090,2024-01-05,Delivered,,2024-01-05,2024-01-12,2024-01-11,Faridabad,Haryana,7936.98
ORDR000411,CUST002600,2024-01-05,Delivered,,2024-01-06,2024-01-13,2024-01-11,Jaipur,Rajasthan,2525.31
ORDR000412,CUST019854,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-10,Moradabad,Uttar Pradesh,13062.52
ORDR000413,CUST004954,2024-01-05,Delivered,,2024-01-07,2024-01-13,2024-01-11,Indore,Madhya Pradesh,1292.44
ORDR000414,CUST017008,2024-01-05,Delivered,,2024-01-05,2024-01-08,2024-01-08,Kolkata,West Bengal,5371.29
ORDR000415,CUST022116,2024-01-05,Returned,,2024-01-05,2024-01-16,2024-01-08,Mumbai,Maharashtra,15597.8
ORDR000416,CUST037134,2024-01-05,Delivered,,2024-01-06,2024-01-08,2024-01-08,Kolkata,West Bengal,43956.95
ORDR000417,CUST034582,2024-01-05,Delivered,,2024-01-05,2024-01-06,2024-01-10,Pune,Maharashtra,2536.89
ORDR000418,CUST019779,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-11,Ghaziabad,Uttar Pradesh,187.99
ORDR000419,CUST020061,2024-01-05,Delivered,,2024-01-06,2024-01-10,2024-01-10,Ahmedabad,Gujarat,2927.52
ORDR000420,CUST013684,2024-01-05,Delivered,,2024-01-05,2024-01-12,2024-01-11,Ghaziabad,Uttar Pradesh,3754.27
ORDR000421,CUST004769,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-09,Delhi,Delhi,1207.89
ORDR000422,CUST016671,2024-01-05,Delivered,,2024-01-06,2024-01-13,2024-01-12,Mysuru,Karnataka,2976.76
ORDR000423,CUST033185,2024-01-05,Delivered,,2024-01-07,2024-01-14,2024-01-11,Coimbatore,Tamil Nadu,839.68
ORDR000424,CUST023493,2024-01-05,Shipped,,2024-01-07,,2024-01-11,Surat,Gujarat,14750.7
ORDR000425,CUST023081,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-08,Noida,Uttar Pradesh,34768.18
ORDR000426,CUST007243,2024-01-05,Delivered,,2024-01-05,2024-01-10,2024-01-10,Bengaluru,Karnataka,14977.16
ORDR000427,CUST000861,2024-01-05,Delivered,,2024-01-07,2024-01-10,2024-01-09,Dehradun,Uttarakhand,1352.25
ORDR000428,CUST023287,2024-01-05,Delivered,,2024-01-06,2024-01-12,2024-01-10,Bengaluru,Karnataka,13821.19
ORDR000429,CUST028366,2024-01-06,Delivered,,2024-01-07,2024-01-10,2024-01-10,Nashik,Maharashtra,15988.27
ORDR000430,CUST028878,2024-01-06,Delivered,,2024-01-08,2024-01-10,2024-01-09,Kolkata,West Bengal,17620.79
ORDR000431,CUST018744,2024-01-06,Delivered,,2024-01-08,2024-01-15,2024-01-12,Rajkot,Gujarat,1935.04
ORDR000432,CUST003958,2024-01-06,Cancelled,Payment issue,,,,Surat,Gujarat,5564.42
ORDR000433,CUST007266,2024-01-06,Delivered,,2024-01-07,2024-01-11,2024-01-09,Mumbai,Maharashtra,689.42
ORDR000434,CUST006521,2024-01-06,Pending,,,,2024-01-11,Gurugram,Haryana,643.32
ORDR000435,CUST021333,2024-01-06,Delivered,,2024-01-08,2024-01-19,2024-01-12,Coimbatore,Tamil Nadu,504.38
ORDR000436,CUST039628,2024-01-06,Delivered,,2024-01-07,2024-01-13,2024-01-12,Kanpur,Uttar Pradesh,2842.94
ORDR000437,CUST018171,2024-01-06,Delivered,,2024-01-08,2024-01-20,2024-01-11,Chennai,Tamil Nadu,3721.1
ORDR000438,CUST039905,2024-01-06,Delivered,,2024-01-08,2024-01-11,2024-01-10,Ghaziabad,Uttar Pradesh,1854.44
