payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
PYMT000426,ORDR000426,UPI,Success,14977.16,2024-01-05
PYMT000427,ORDR000427,Debit Card,Success,1352.25,2024-01-05
PYMT000428,ORDR000428,UPI,Success,13821.19,2024-01-05
PYMT000429,ORDR000429,COD,Success,15988.27,2024-01-10
PYMT000430,ORDR000430,UPI,Success,17620.79,2024-01-06
PYMT000431,ORDR000431,Wallet,Success,1935.04,2024-01-06
PYMT000432,ORDR000432,Credit Card,Refunded,5564.42,2024-01-06
PYMT000433,ORDR000433,UPI,Success,689.42,2024-01-06
PYMT000434,ORDR000434,UPI,Pending,643.32,
PYMT000435,ORDR000435,COD,Success,504.38,2024-01-19
PYMT000436,ORDR000436,UPI,Success,2842.94,2024-01-06
PYMT000437,ORDR000437,Credit Card,Success,3721.1,2024-01-06
PYMT000438,ORDR000438,COD,Success,1854.44,2024-01-11
PYMT000439,ORDR000439,COD,Success,2034.18,2024-01-13
PYMT000440,ORDR000440,Credit Card,Success,11304.94,2024-01-06
PYMT000441,ORDR000441,Credit Card,Success,403.21,2024-01-06
PYMT000442,ORDR000442,UPI,Failed,0.0,
PYMT000443,ORDR000443,COD,Success,1840.62,2024-01-10
PYMT000444,ORDR000444,Wallet,Success,9336.57,2024-01-06
PYMT000445,ORDR000445,Credit Card,Success,11584.88,2024-01-06
PYMT000446,ORDR000446,UPI,Success,3851.01,2024-01-06
PYMT000447,ORDR000447,UPI,Success,10754.01,2024-01-06
PYMT000448,ORDR000448,UPI,Pending,2960.07,
PYMT000449,ORDR000449,Credit Card,Success,1841.15,2024-01-06
PYMT000450,ORDR000450,Debit Card,Success,27446.7,2024-01-06
PYMT000451,ORDR000451,UPI,Success,9689.03,2024-01-06
PYMT000452,ORDR000452,COD,Success,6625.29,2024-01-13
PYMT000453,ORDR000453,COD,Success,5710.1,2024-01-12
PYMT000454,ORDR000454,COD,Success,26133.71,2024-01-22
PYMT000455,ORDR000455,UPI,Success,9104.36,2024-01-06
PYMT000456,ORDR000456,Net Banking,Success,2036.8,2024-01-06
PYMT000457,ORDR000457,UPI,Refunded,167.36,2024-01-06
PYMT000458,ORDR000458,COD,Success,10827.47,2024-01-14
PYMT000459,ORDR000459,Debit Card,Success,282.85,2024-01-06
PYMT000460,ORDR000460,COD,Success,37799.49,2024-01-13
PYMT000461,ORDR000461,Credit Card,Success,45585.81,2024-01-06
PYMT000462,ORDR000462,COD,Success,577.31,2024-01-14
PYMT000463,ORDR000463,UPI,Refunded,6363.8,2024-01-06
PYMT000464,ORDR000464,Credit Card,Success,381.64,2024-01-06
PYMT000465,ORDR000465,COD,Success,378.2,2024-01-17
PYMT000466,ORDR000466,COD,Failed,0.0,
PYMT000467,ORDR000467,UPI,Success,13526.17,2024-01-06
PYMT000468,ORDR000468,COD,Success,20445.41,2024-01-14
PYMT000469,ORDR000469,COD,Success,14130.17,2024-01-12
PYMT000470,ORDR000470,Credit Card,Success,18088.86,2024-01-06
PYMT000471,ORDR000471,COD,Success,9411.3,2024-01-11
PYMT000472,ORDR000472,Credit Card,Success,13026.46,2024-01-06
PYMT000473,ORDR000473,COD,Success,3461.53,2024-01-15
PYMT000474,ORDR000474,UPI,Success,2526.91,2024-01-06
PYMT000475,ORDR000475,UPI,Success,4641.62,2024-01-06
PYMT000476,ORDR000476,UPI,Failed,0.0,
PYMT000477,ORDR000477,COD,Success,19499.7,2024-01-09
PYMT000478,ORDR000478,UPI,Success,382.56,2024-01-06
PYMT000479,ORDR000479,UPI,Success,588.43,2024-01-06
PYMT000480,ORDR000480,Debit Card,Success,12937.66,2024-01-06
PYMT000481,ORDR000481,Wallet,Success,56038.79,2024-01-06
PYMT000482,ORDR000482,UPI,Success,1548.14,2024-01-06
PYMT000483,ORDR000483,Credit Card,Pending,25928.49,
PYMT000484,ORDR000484,Debit Card,Success,6600.23,2024-01-06
PYMT000485,ORDR000485,UPI,Success,2324.79,2024-01-06
PYMT000486,ORDR000486,Credit Card,Success,4628.72,2024-01-06
PYMT000487,ORDR000487,COD,Success,8573.39,2024-01-10
PYMT000488,ORDR000488,UPI,Success,217.77,2024-01-06
PYMT000489,ORDR000489,COD,Pending,1338.35,
PYMT000490,ORDR000490,UPI,Success,713.13,2024-01-06
PYMT000491,ORDR000491,UPI,Success,6773.99,2024-01-06
PYMT000492,ORDR000492,COD,Success,23164.36,2024-01-12
PYMT000493,ORDR000493,UPI,Success,11383.0,2024-01-06
PYMT000494,ORDR000494,COD,Success,4188.05,2024-01-10
PYMT000495,ORDR000495,COD,Success,797.56,2024-01-10
PYMT000496,ORDR000496,COD,Pending,4294.68,
PYMT000497,ORDR000497,Debit Card,Success,5215.21,2024-01-06
PYMT000498,ORDR000498,UPI,Success,2262.27,2024-01-06
PYMT000499,ORDR000499,Wallet,Success,913.11,2024-01-06
PYMT000500,ORDR000500,UPI,Success,5026.56,2024-01-06
PYMT000501,ORDR000501,UPI,Success,4517.01,2024-01-06
PYMT000502,ORDR000502,UPI,Success,1731.63,2024-01-06
PYMT000503,ORDR000503,UPI,Success,496.5,2024-01-06
PYMT000504,ORDR000504,UPI,Success,2589.92,2024-01-06
PYMT000505,ORDR000505,UPI,Success,11320.04,2024-01-06
PYMT000506,ORDR000506,Credit Card,Success,416.4,2024-01-07
PYMT000507,ORDR000507,Credit Card,Success,92742.14,2024-01-07
PYMT000508,ORDR000508,UPI,Success,2736.65,2024-01-07
PYMT000509,ORDR000509,COD,Success,1715.6,2024-01-19
PYMT000510,ORDR000510,UPI,Success,34630.77,2024-01-07
PYMT000511,ORDR000511,Net Banking,Success,36089.49,2024-01-07
PYMT000512,ORDR000512,Debit Card,Success,9371.7,2024-01-07
PYMT000513,ORDR000513,Credit Card,Success,919.98,2024-01-07
PYMT000514,ORDR000514,Credit Card,Success,1248.75,2024-01-07
PYMT000515,ORDR000515,Net Banking,Success,2097.75,2024-01-07
PYMT000516,ORDR000516,UPI,Success,3225.88,2024-01-07
PYMT000517,ORDR000517,UPI,Success,29698.24,2024-01-07
PYMT000518,ORDR000518,UPI,Success,20826.0,2024-01-07
PYMT000519,ORDR000519,UPI,Success,871.33,2024-01-07
PYMT000520,ORDR000520,Debit Card,Success,4581.96,2024-01-07
PYMT000521,ORDR000521,UPI,Success,26833.61,2024-01-07
PYMT000522,ORDR000522,COD,Failed,0.0,
PYMT000523,ORDR000523,Debit Card,Success,4417.3,2024-01-07
PYMT000524,ORDR000524,COD,Success,702.29,2024-01-15
PYMT000525,ORDR000525,Credit Card,Success,22622.34,2024-01-07
PYMT000526,ORDR000526,UPI,Success,47862.03,2024-01-07
PYMT000527,ORDR000527,UPI,Success,11041.45,2024-01-07
PYMT000528,ORDR000528,UPI,Pending,322.43,
PYMT000529,ORDR000529,Credit Card,Success,4353.63,2024-01-07
PYMT000530,ORDR000530,COD,Success,310.71,2024-01-11
PYMT000531,ORDR000531,UPI,Success,488.43,2024-01-07
PYMT000532,ORDR000532,UPI,Success,3333.97,2024-01-07
PYMT000533,ORDR000533,Debit Card,Success,14622.58,2024-01-07
PYMT000534,ORDR000534,UPI,Success,11732.2,2024-01-07
PYMT000535,ORDR000535,COD,Success,1148.0,2024-01-12
PYMT000536,ORDR000536,COD,Success,1140.97,2024-01-11
PYMT000537,ORDR000537,UPI,Success,1910.6,2024-01-07
PYMT000538,ORDR000538,Net Banking,Success,36437.14,2024-01-07
PYMT000539,ORDR000539,Credit Card,Success,48900.79,2024-01-07
PYMT000540,ORDR000540,Net Banking,Success,4117.66,2024-01-07
PYMT000541,ORDR000541,Debit Card,Success,197.53,2024-01-07
PYMT000542,ORDR000542,Wallet,Success,477.46,2024-01-07
PYMT000543,ORDR000543,UPI,Success,2547.06,2024-01-07
PYMT000544,ORDR000544,COD,Success,9395.49,2024-01-13
PYMT000545,ORDR000545,COD,Success,8432.7,2024-01-14
PYMT000546,ORDR000546,UPI,Success,907.38,2024-01-07
PYMT000547,ORDR000547,Credit Card,Success,3233.85,2024-01-07
PYMT000548,ORDR000548,UPI,Success,316.47,2024-01-07
PYMT000549,ORDR000549,COD,Success,33015.8,2024-01-11
PYMT000550,ORDR000550,Wallet,Success,19885.45,2024-01-07
PYMT000551,ORDR000551,Credit Card,Success,8384.13,2024-01-07
PYMT000552,ORDR000552,UPI,Success,5109.83,2024-01-07
PYMT000553,ORDR000553,Credit Card,Success,624.41,2024-01-07
PYMT000554,ORDR000554,UPI,Success,3242.48,2024-01-07
PYMT000555,ORDR000555,UPI,Success,1333.12,2024-01-07
PYMT000556,ORDR000556,UPI,Pending,135.75,
PYMT000557,ORDR000557,COD,Success,316.56,
PYMT000558,ORDR000558,Credit Card,Success,2745.13,2024-01-07
PYMT000559,ORDR000559,COD,Success,748.74,2024-01-13
PYMT000560,ORDR000560,UPI,Success,1129.92,2024-01-07
PYMT000561,ORDR000561,UPI,Success,3468.36,2024-01-07
PYMT000562,ORDR000562,Debit Card,Failed,0.0,
PYMT000563,ORDR000563,UPI,Refunded,910.59,2024-01-07
PYMT000564,ORDR000564,UPI,Refunded,24345.47,2024-01-07
PYMT000565,ORDR000565,Credit Card,Success,11053.54,2024-01-07
PYMT000566,ORDR000566,Debit Card,Success,5494.91,2024-01-07
PYMT000567,ORDR000567,Net Banking,Success,4564.49,2024-01-07
PYMT000568,ORDR000568,Credit Card,Success,39312.45,2024-01-07
PYMT000569,ORDR000569,Credit Card,Pending,4627.57,
PYMT000570,ORDR000570,Debit Card,Success,2464.59,2024-01-07
PYMT000571,ORDR000571,UPI,Success,836.6,2024-01-07
PYMT000572,ORDR000572,Net Banking,Success,10537.4,2024-01-07
PYMT000573,ORDR000573,Net Banking,Success,9075.43,2024-01-07
PYMT000574,ORDR000574,Credit Card,Success,4831.25,2024-01-07
PYMT000575,ORDR000575,Credit Card,Success,1227.64,2024-01-07
PYMT000576,ORDR000576,UPI,Success,556.7,2024-01-07
PYMT000577,ORDR000577,Credit Card,Success,3413.55,2024-01-07
PYMT000578,ORDR000578,Wallet,Failed,0.0,
PYMT000579,ORDR000579,COD,Success,827.68,2024-01-14
PYMT000580,ORDR000580,UPI,Failed,0.0,
PYMT000581,ORDR000581,Net Banking,Success,13421.69,2024-01-07
PYMT000582,ORDR000582,UPI,Success,17396.36,2024-01-07
PYMT000583,ORDR000583,UPI,Success,613.75,2024-01-07
PYMT000584,ORDR000584,UPI,Success,1313.0,2024-01-07
PYMT000585,ORDR000585,COD,Success,3008.81,2024-01-09
PYMT000586,ORDR000586,UPI,Success,2512.27,2024-01-07
PYMT000587,ORDR000587,UPI,Success,30474.57,2024-01-07
PYMT000588,ORDR000588,UPI,Success,3736.9,2024-01-07
PYMT000589,ORDR000589,COD,Success,12300.6,2024-01-13
PYMT000590,ORDR000590,Credit Card,Success,199.16,2024-01-07
PYMT000591,ORDR000591,COD,Success,10974.92,2024-01-17
PYMT000592,ORDR000592,COD,Success,1334.96,2024-01-16
PYMT000593,ORDR000593,UPI,Success,57790.91,2024-01-08
PYMT000594,ORDR000594,UPI,Failed,0.0,
PYMT000595,ORDR000595,UPI,Success,2266.51,2024-01-08
PYMT000596,ORDR000596,UPI,Success,25875.82,2024-01-08
PYMT000597,ORDR000597,UPI,Success,524.51,2024-01-08
PYMT000598,ORDR000598,COD,Success,837.99,2024-01-15
PYMT000599,ORDR000599,Credit Card,Refunded,20360.88,2024-01-08
PYMT000600,ORDR000600,Wallet,Success,37531.06,2024-01-08
PYMT000601,ORDR000601,Debit Card,Success,3032.55,2024-01-08
PYMT000602,ORDR000602,UPI,Success,5553.51,2024-01-08
PYMT000603,ORDR000603,COD,Success,818.5,2024-01-12
PYMT000604,ORDR000604,Debit Card,Success,9336.26,2024-01-08
PYMT000605,ORDR000605,UPI,Success,49903.09,2024-01-08
PYMT000606,ORDR000606,UPI,Success,850.8,2024-01-08
PYMT000607,ORDR000607,Wallet,Success,4724.84,2024-01-08
PYMT000608,ORDR000608,Credit Card,Success,11690.85,2024-01-08
PYMT000609,ORDR000609,UPI,Success,5703.86,2024-01-08
PYMT000610,ORDR000610,COD,Success,5540.92,2024-01-15
PYMT000611,ORDR000611,UPI,Success,16790.66,2024-01-08
PYMT000612,ORDR000612,COD,Success,345.65,2024-01-15
PYMT000613,ORDR000613,UPI,Success,11148.83,2024-01-08
PYMT000614,ORDR000614,UPI,Success,8683.03,2024-01-08
PYMT000615,ORDR000615,COD,Success,734.21,2024-01-10
PYMT000616,ORDR000616,Debit Card,Success,2467.75,2024-01-08
PYMT000617,ORDR000617,Debit Card,Success,16831.37,2024-01-08
PYMT000618,ORDR000618,COD,Success,25851.64,2024-01-11
PYMT000619,ORDR000619,Debit Card,Success,949.27,2024-01-08
PYMT000620,ORDR000620,COD,Success,934.12,2024-01-14
PYMT000621,ORDR000621,UPI,Success,7428.56,2024-01-08
PYMT000622,ORDR000622,COD,Failed,0.0,
PYMT000623,ORDR000623,UPI,Success,3243.25,2024-01-08
PYMT000624,ORDR000624,UPI,Success,5038.19,2024-01-08
PYMT000625,ORDR000625,UPI,Success,3396.86,2024-01-08
PYMT000626,ORDR000626,UPI,Success,329.88,2024-01-08
PYMT000627,ORDR000627,COD,Success,362.75,2024-01-13
PYMT000628,ORDR000628,UPI,Success,1801.22,2024-01-08
PYMT000629,ORDR000629,COD,Success,414.27,2024-01-16
PYMT000630,ORDR000630,Credit Card,Success,4981.51,2024-01-08
PYMT000631,ORDR000631,Credit Card,Success,1229.09,2024-01-08
PYMT000632,ORDR000632,UPI,Success,3662.96,2024-01-08
PYMT000633,ORDR000633,Wallet,Success,2349.78,2024-01-08
PYMT000634,ORDR000634,Credit Card,Success,463.17,2024-01-08
PYMT000635,ORDR000635,Credit Card,Success,831.31,2024-01-08
PYMT000636,ORDR000636,Debit Card,Success,995.56,2024-01-08
PYMT000637,ORDR000637,Debit Card,Success,689.52,2024-01-08
PYMT000638,ORDR000638,Debit Card,Success,4466.75,2024-01-08
PYMT000639,ORDR000639,Net Banking,Success,6722.93,2024-01-08
PYMT000640,ORDR000640,UPI,Success,887.36,2024-01-08
PYMT000641,ORDR000641,Debit Card,Success,868.08,2024-01-08
PYMT000642,ORDR000642,Credit Card,Success,12535.82,2024-01-08
PYMT000643,ORDR000643,Wallet,Success,5616.93,2024-01-08
PYMT000644,ORDR000644,UPI,Success,1144.05,2024-01-08
PYMT000645,ORDR000645,Credit Card,Success,706.77,2024-01-08
PYMT000646,ORDR000646,UPI,Success,84238.66,2024-01-08
PYMT000647,ORDR000647,Debit Card,Refunded,434.37,2024-01-08
PYMT000648,ORDR000648,Credit Card,Success,1448.11,2024-01-08
PYMT000649,ORDR000649,Credit Card,Success,5388.94,2024-01-08
PYMT000650,ORDR000650,UPI,Success,97508.5,2024-01-08
PYMT000651,ORDR000651,COD,Success,1577.64,2024-01-15
PYMT000652,ORDR000652,UPI,Success,1471.35,2024-01-08
PYMT000653,ORDR000653,Credit Card,Success,760.01,2024-01-08
PYMT000654,ORDR000654,Debit Card,Refunded,2180.67,2024-01-08
PYMT000655,ORDR000655,UPI,Success,5755.76,2024-01-08
PYMT000656,ORDR000656,UPI,Success,22112.6,2024-01-08
PYMT000657,ORDR000657,UPI,Refunded,149.37,2024-01-08
PYMT000658,ORDR000658,UPI,Failed,0.0,
PYMT000659,ORDR000659,COD,Success,7258.32,2024-01-17
PYMT000660,ORDR000660,Debit Card,Success,30164.34,2024-01-08
PYMT000661,ORDR000661,Debit Card,Success,3247.92,2024-01-08
PYMT000662,ORDR000662,Credit Card,Success,379.7,2024-01-08
PYMT000663,ORDR000663,UPI,Success,2036.27,2024-01-08
PYMT000664,ORDR000664,UPI,Success,3029.55,2024-01-08
PYMT000665,ORDR000665,UPI,Success,3332.36,2024-01-08
PYMT000666,ORDR000666,UPI,Success,6889.21,2024-01-08
PYMT000667,ORDR000667,UPI,Success,34589.1,2024-01-08
PYMT000668,ORDR000668,UPI,Refunded,474.89,2024-01-09
PYMT000669,ORDR000669,Credit Card,Success,1105.07,2024-01-09
PYMT000670,ORDR000670,UPI,Success,5985.7,2024-01-09
PYMT000671,ORDR000671,Net Banking,Success,16610.65,2024-01-09
PYMT000672,ORDR000672,COD,Success,137921.04,2024-01-25
PYMT000673,ORDR000673,COD,Success,765.46,2024-01-15
PYMT000674,ORDR000674,UPI,Success,121816.76,2024-01-09
PYMT000675,ORDR000675,Wallet,Success,16205.51,2024-01-09
PYMT000676,ORDR000676,Net Banking,Success,2057.43,2024-01-09
PYMT000677,ORDR000677,COD,Success,57381.71,2024-01-17
PYMT000678,ORDR000678,Debit Card,Success,3630.49,2024-01-09
PYMT000679,ORDR000679,Credit Card,Success,502.9,2024-01-09
PYMT000680,ORDR000680,UPI,Success,2396.11,2024-01-09
PYMT000681,ORDR000681,COD,Success,5835.1,2024-01-15
PYMT000682,ORDR000682,Wallet,Success,2890.98,2024-01-09
PYMT000683,ORDR000683,UPI,Success,2661.42,2024-01-09
PYMT000684,ORDR000684,Net Banking,Success,46618.95,2024-01-09
PYMT000685,ORDR000685,UPI,Success,3945.13,2024-01-09
PYMT000686,ORDR000686,COD,Failed,0.0,
PYMT000687,ORDR000687,Net Banking,Success,933.93,2024-01-09
PYMT000688,ORDR000688,UPI,Success,25590.53,2024-01-09
PYMT000689,ORDR000689,UPI,Failed,0.0,
PYMT000690,ORDR000690,Credit Card,Refunded,5159.69,2024-01-09
PYMT000691,ORDR000691,UPI,Success,251.48,2024-01-09
PYMT000692,ORDR000692,COD,Pending,11538.99,
PYMT000693,ORDR000693,UPI,Success,22743.14,2024-01-09
PYMT000694,ORDR000694,Debit Card,Success,1274.49,2024-01-09
PYMT000695,ORDR000695,COD,Success,6430.25,2024-01-15
PYMT000696,ORDR000696,COD,Success,312.5,2024-01-13
PYMT000697,ORDR000697,Credit Card,Success,770.53,2024-01-09
PYMT000698,ORDR000698,Credit Card,Success,11883.68,2024-01-09
PYMT000699,ORDR000699,COD,Success,26374.2,2024-01-15
PYMT000700,ORDR000700,UPI,Success,18522.91,2024-01-09
PYMT000701,ORDR000701,UPI,Success,1143.26,2024-01-09
PYMT000702,ORDR000702,COD,Success,1092.58,2024-01-15
PYMT000703,ORDR000703,UPI,Success,4625.97,2024-01-09
PYMT000704,ORDR000704,Wallet,Success,3948.03,2024-01-09
PYMT000705,ORDR000705,Net Banking,Success,8470.03,2024-01-09
PYMT000706,ORDR000706,Net Banking,Success,19462.21,2024-01-09
PYMT000707,ORDR000707,Debit Card,Success,15441.34,2024-01-09
PYMT000708,ORDR000708,COD,Failed,0.0,
PYMT000709,ORDR000709,COD,Success,5645.78,2024-01-14
PYMT000710,ORDR000710,UPI,Success,410.68,2024-01-09
PYMT000711,ORDR000711,COD,Success,868.97,2024-01-13
PYMT000712,ORDR000712,UPI,Success,2468.32,2024-01-09
PYMT000713,ORDR000713,Wallet,Success,855.27,2024-01-09
PYMT000714,ORDR000714,Credit Card,Success,1100.2,2024-01-09
PYMT000715,ORDR000715,COD,Success,33914.83,2024-01-16
PYMT000716,ORDR000716,COD,Pending,4057.59,
PYMT000717,ORDR000717,COD,Success,1655.02,2024-01-16
PYMT000718,ORDR000718,Wallet,Success,602.76,2024-01-09
PYMT000719,ORDR000719,COD,Success,390.9,2024-01-15
PYMT000720,ORDR000720,UPI,Success,960.08,2024-01-09
PYMT000721,ORDR000721,Debit Card,Refunded,6553.67,2024-01-09
PYMT000722,ORDR000722,UPI,Success,14636.17,2024-01-09
PYMT000723,ORDR000723,COD,Success,36445.14,2024-01-14
PYMT000724,ORDR000724,Debit Card,Success,575.43,2024-01-09
PYMT000725,ORDR000725,UPI,Success,1313.62,2024-01-09
PYMT000726,ORDR000726,Credit Card,Success,3964.94,2024-01-09
PYMT000727,ORDR000727,COD,Success,9045.45,2024-01-15
PYMT000728,ORDR000728,COD,Success,2653.94,2024-01-16
PYMT000729,ORDR000729,UPI,Success,2647.59,2024-01-09
PYMT000730,ORDR000730,Net Banking,Success,9207.15,2024-01-09
PYMT000731,ORDR000731,Credit Card,Success,1796.92,2024-01-09
PYMT000732,ORDR000732,COD,Success,1614.39,2024-01-16
PYMT000733,ORDR000733,Credit Card,Success,1531.0,2024-01-09
PYMT000734,ORDR000734,UPI,Success,11422.02,2024-01-09
PYMT000735,ORDR000735,COD,Pending,11687.54,
PYMT000736,ORDR000736,UPI,Success,19307.27,2024-01-09
PYMT000737,ORDR000737,COD,Failed,0.0,
PYMT000738,ORDR000738,Net Banking,Success,63818.3,2024-01-09
PYMT000739,ORDR000739,Debit Card,Failed,0.0,
PYMT000740,ORDR000740,Credit Card,Success,12733.98,2024-01-09
PYMT000741,ORDR000741,COD,Success,426.1,2024-01-16
PYMT000742,ORDR000742,COD,Success,210.56,2024-01-12
PYMT000743,ORDR000743,Debit Card,Success,4619.28,2024-01-09
PYMT000744,ORDR000744,Net Banking,Success,313.16,2024-01-09
PYMT000745,ORDR000745,UPI,Success,8618.16,2024-01-09
PYMT000746,ORDR000746,COD,Success,17660.32,2024-01-23
PYMT000747,ORDR000747,UPI,Success,931.12,2024-01-09
PYMT000748,ORDR000748,Net Banking,Success,1581.35,2024-01-09
PYMT000749,ORDR000749,Debit Card,Failed,0.0,
PYMT000750,ORDR000750,COD,Success,3154.95,2024-01-11
PYMT000751,ORDR000751,Credit Card,Success,5147.48,2024-01-09
PYMT000752,ORDR000752,COD,Success,1817.88,2024-01-16
PYMT000753,ORDR000753,Net Banking,Success,2471.85,2024-01-09
PYMT000754,ORDR000754,UPI,Success,4170.07,2024-01-09
PYMT000755,ORDR000755,Credit Card,Success,479.82,2024-01-09
PYMT000756,ORDR000756,UPI,Success,5417.51,2024-01-09
PYMT000757,ORDR000757,COD,Success,1086.57,2024-01-14
PYMT000758,ORDR000758,UPI,Success,10068.01,2024-01-09
PYMT000759,ORDR000759,Credit Card,Success,1814.93,2024-01-10
PYMT000760,ORDR000760,COD,Success,13053.78,2024-01-16
PYMT000761,ORDR000761,COD,Failed,0.0,
PYMT000762,ORDR000762,Debit Card,Success,6478.21,2024-01-10
PYMT000763,ORDR000763,UPI,Success,7359.58,2024-01-10
PYMT000764,ORDR000764,Wallet,Success,6319.47,2024-01-10
PYMT000765,ORDR000765,Credit Card,Success,49571.36,2024-01-10
PYMT000766,ORDR000766,UPI,Pending,61155.11,
PYMT000767,ORDR000767,UPI,Success,6443.28,2024-01-10
PYMT000768,ORDR000768,Net Banking,Success,896.74,2024-01-10
PYMT000769,ORDR000769,Debit Card,Success,813.86,2024-01-10
PYMT000770,ORDR000770,Net Banking,Success,8263.6,2024-01-10
PYMT000771,ORDR000771,COD,Success,47700.7,2024-01-15
PYMT000772,ORDR000772,Wallet,Success,2988.85,2024-01-10
PYMT000773,ORDR000773,Credit Card,Success,11011.9,2024-01-10
PYMT000774,ORDR000774,UPI,Success,5373.0,2024-01-10
PYMT000775,ORDR000775,UPI,Success,7704.82,2024-01-10
PYMT000776,ORDR000776,UPI,Success,504.8,2024-01-10
PYMT000777,ORDR000777,COD,Success,1606.41,2024-01-18
PYMT000778,ORDR000778,UPI,Success,3160.86,2024-01-10
PYMT000779,ORDR000779,UPI,Success,2117.67,2024-01-10
PYMT000780,ORDR000780,Debit Card,Success,53337.21,2024-01-10
PYMT000781,ORDR000781,UPI,Success,874.46,2024-01-10
PYMT000782,ORDR000782,COD,Success,8384.2,2024-01-14
PYMT000783,ORDR000783,COD,Success,1492.87,2024-01-16
PYMT000784,ORDR000784,UPI,Success,5361.88,2024-01-10
PYMT000785,ORDR000785,Debit Card,Success,28565.09,2024-01-10
PYMT000786,ORDR000786,COD,Success,1133.7,2024-01-15
PYMT000787,ORDR000787,UPI,Success,468.38,2024-01-10
PYMT000788,ORDR000788,UPI,Success,7375.79,2024-01-10
PYMT000789,ORDR000789,Debit Card,Success,1597.82,2024-01-10
PYMT000790,ORDR000790,COD,Success,26815.3,2024-01-17
PYMT000791,ORDR000791,UPI,Success,13720.44,2024-01-10
PYMT000792,ORDR000792,COD,Success,6402.56,2024-01-19
PYMT000793,ORDR000793,Debit Card,Success,2206.44,2024-01-10
PYMT000794,ORDR000794,Credit Card,Success,156.14,2024-01-10
PYMT000795,ORDR000795,Wallet,Refunded,1313.05,2024-01-10
PYMT000796,ORDR000796,UPI,Success,13429.17,2024-01-10
PYMT000797,ORDR000797,COD,Success,4974.45,2024-01-19
PYMT000798,ORDR000798,Net Banking,Success,3461.38,2024-01-10
PYMT000799,ORDR000799,Debit Card,Success,240.32,2024-01-10
PYMT000800,ORDR000800,COD,Success,35319.82,2024-01-17
PYMT000801,ORDR000801,Debit Card,Success,8375.93,2024-01-10
PYMT000802,ORDR000802,Debit Card,Success,1001.09,2024-01-10
PYMT000803,ORDR000803,COD,Success,5012.18,2024-01-12
PYMT000804,ORDR000804,UPI,Success,12966.05,2024-01-10
PYMT000805,ORDR000805,UPI,Success,48238.44,2024-01-10
PYMT000806,ORDR000806,UPI,Success,725.37,2024-01-10
PYMT000807,ORDR000807,COD,Success,80403.66,2024-01-17
PYMT000808,ORDR000808,UPI,Success,59754.47,2024-01-10
PYMT000809,ORDR000809,UPI,Success,1039.48,2024-01-10
PYMT000810,ORDR000810,UPI,Success,12109.48,2024-01-10
PYMT000811,ORDR000811,UPI,Success,1662.37,2024-01-10
